date,queries_finished,avg_queries_per_second,queries_per_second
2017-01-27T04:01:47-08:00,0,0.000000,0.000000
2017-01-27T04:01:52-08:00,8364,1672.688857,1672.688930
2017-01-27T04:01:57-08:00,17265,1726.442525,1780.199758
2017-01-27T04:02:02-08:00,26266,1751.028148,1800.201059
2017-01-27T04:02:07-08:00,35275,1763.722134,1801.805035
2017-01-27T04:02:12-08:00,44341,1773.619324,1813.208904
2017-01-27T04:02:17-08:00,53341,1778.016053,1799.999957
2017-01-27T04:02:22-08:00,62371,1782.012119,1805.988595
2017-01-27T04:02:27-08:00,71313,1782.810463,1788.398917
2017-01-27T04:02:32-08:00,80340,1785.320575,1805.401659
2017-01-27T04:02:37-08:00,89505,1790.088407,1832.999184
2017-01-27T04:02:42-08:00,98509,1791.062392,1800.802317
2017-01-27T04:02:47-08:00,107617,1793.609512,1821.628427
2017-01-27T04:02:47-08:00,107618,1793.609100,1750.375456
