date,queries_finished,avg_queries_per_second,queries_per_second
2016-10-21T00:21:47-07:00,0,0.000000,0.000000
2016-10-21T00:21:52-07:00,517,103.390731,103.390735
2016-10-21T00:21:57-07:00,1156,115.594691,127.799717
2016-10-21T00:22:02-07:00,1811,120.729291,130.998875
2016-10-21T00:22:07-07:00,2484,124.197017,134.600592
2016-10-21T00:22:12-07:00,3077,123.077882,118.601189
2016-10-21T00:22:17-07:00,3703,123.431614,125.200310
2016-10-21T00:22:22-07:00,4454,127.255492,150.198909
2016-10-21T00:22:27-07:00,5104,127.598526,129.999795
2016-10-21T00:22:32-07:00,5744,127.643249,128.001038
2016-10-21T00:22:37-07:00,6343,126.858953,119.800216
2016-10-21T00:22:42-07:00,7114,129.344464,154.199732
2016-10-21T00:22:47-07:00,7775,129.582468,132.200540
2016-10-21T00:22:47-07:00,7776,129.596823,934.367242
