date,queries_finished,avg_queries_per_second,queries_per_second
2016-09-16T00:57:44-07:00,0,0.000000,0.000000
2016-09-16T00:57:49-07:00,12950,2589.901542,2589.901667
2016-09-16T00:57:54-07:00,26719,2671.839984,2753.780974
2016-09-16T00:57:59-07:00,39968,2664.500349,2649.820637
2016-09-16T00:58:04-07:00,52878,2643.871400,2581.984167
2016-09-16T00:58:09-07:00,66110,2644.377126,2646.400048
2016-09-16T00:58:14-07:00,79609,2653.616239,2699.812420
2016-09-16T00:58:19-07:00,93512,2671.754343,2780.582998
2016-09-16T00:58:24-07:00,106886,2672.137126,2674.816647
2016-09-16T00:58:29-07:00,120148,2669.945670,2652.413841
2016-09-16T00:58:34-07:00,133817,2676.330515,2733.794209
2016-09-16T00:58:39-07:00,146971,2672.190591,2630.791342
2016-09-16T00:58:44-07:00,161716,2695.259760,2949.023542
2016-09-16T00:58:44-07:00,161717,2695.263404,3449.560526
