date,queries_finished,avg_queries_per_second,queries_per_second
2016-10-31T02:48:29-07:00,0,0.000000,0.000000
2016-10-31T02:48:34-07:00,310,61.996543,61.996546
2016-10-31T02:48:39-07:00,619,61.897563,61.798580
2016-10-31T02:48:44-07:00,967,64.465331,69.601153
2016-10-31T02:48:49-07:00,1326,66.299033,71.800273
2016-10-31T02:48:54-07:00,1638,65.519124,62.399469
2016-10-31T02:48:59-07:00,1990,66.332781,70.401191
2016-10-31T02:49:04-07:00,2344,66.970828,70.799095
2016-10-31T02:49:09-07:00,2659,66.474512,63.000254
2016-10-31T02:49:14-07:00,3046,67.688498,77.400521
2016-10-31T02:49:19-07:00,3441,68.819622,78.999761
2016-10-31T02:49:24-07:00,3760,68.363251,63.799548
2016-10-31T02:49:29-07:00,4088,68.133134,65.601764
2016-10-31T02:49:29-07:00,4089,68.138396,99.579030
