date,queries_finished,avg_queries_per_second,queries_per_second
2016-06-06T20:32:04-07:00,0,0.000000,0.000000
2016-06-06T20:32:09-07:00,3217,643.361370,643.361405
2016-06-06T20:32:14-07:00,6449,644.879113,646.396940
2016-06-06T20:32:19-07:00,9689,645.920339,648.002867
2016-06-06T20:32:24-07:00,12925,646.240740,647.201964
2016-06-06T20:32:29-07:00,16163,646.511935,647.596723
2016-06-06T20:32:34-07:00,19402,646.726403,647.798759
2016-06-06T20:32:39-07:00,22641,646.879996,647.801565
2016-06-06T20:32:44-07:00,25880,646.995271,647.802204
2016-06-06T20:32:49-07:00,29123,647.173241,648.597008
2016-06-06T20:32:54-07:00,32358,647.155774,646.998570
2016-06-06T20:32:59-07:00,35593,647.141658,647.000494
2016-06-06T20:33:04-07:00,38828,647.130420,647.006800
2016-06-06T20:33:04-07:00,38829,647.123505,457.365110
