date,queries_finished,avg_queries_per_second,queries_per_second
2016-09-22T03:02:38-07:00,0,0.000000,0.000000
2016-09-22T03:02:43-07:00,30769,6153.356937,6153.357138
2016-09-22T03:02:48-07:00,61581,6157.883380,6162.410157
2016-09-22T03:02:53-07:00,92328,6155.065354,6149.429076
2016-09-22T03:02:58-07:00,123214,6160.584420,6177.141825
2016-09-22T03:03:03-07:00,154079,6163.070964,6173.017352
2016-09-22T03:03:08-07:00,184900,6163.266006,6164.241240
2016-09-22T03:03:13-07:00,215691,6162.537796,6158.168508
2016-09-22T03:03:18-07:00,246521,6162.970708,6166.001127
2016-09-22T03:03:23-07:00,277393,6164.243077,6174.422148
2016-09-22T03:03:28-07:00,308267,6165.299317,6174.805562
2016-09-22T03:03:33-07:00,339119,6165.759171,6170.357713
2016-09-22T03:03:38-07:00,369979,6166.288815,6172.115047
2016-09-22T03:03:38-07:00,369979,6166.282608,6172.040486
