date,docs_indexed,plaintext_bytes_indexed,avg_mb_per_second
2015-12-28T11:05:02-08:00,0,0,0.000000
2015-12-28T11:05:03-08:00,0,0,0.000000
2015-12-28T11:05:04-08:00,0,0,0.000000
2015-12-28T11:05:05-08:00,1000,1022787,0.340856
2015-12-28T11:05:06-08:00,1000,1022787,0.254488
2015-12-28T11:05:07-08:00,1000,1022787,0.204496
2015-12-28T11:05:08-08:00,1000,1022787,0.170449
2015-12-28T11:05:09-08:00,3000,3048832,0.435524
2015-12-28T11:05:10-08:00,3000,3048832,0.380960
2015-12-28T11:05:11-08:00,4000,4065978,0.451757
2015-12-28T11:05:12-08:00,5000,5080124,0.507990
2015-12-28T11:05:13-08:00,5000,5080124,0.461812
2015-12-28T11:05:14-08:00,6000,6100702,0.508376
2015-12-28T11:05:15-08:00,7000,7120523,0.547715
2015-12-28T11:05:16-08:00,8000,8131173,0.580780
2015-12-28T11:05:17-08:00,9000,9149804,0.609971
2015-12-28T11:05:18-08:00,10000,10167406,0.635445
2015-12-28T11:05:19-08:00,11000,11182239,0.657657
2015-12-28T11:05:20-08:00,11000,11182239,0.621207
2015-12-28T11:05:21-08:00,11000,11182239,0.588525
2015-12-28T11:05:22-08:00,13000,13210416,0.660506
2015-12-28T11:05:23-08:00,13000,13210416,0.629055
2015-12-28T11:05:24-08:00,14000,14218243,0.646270
2015-12-28T11:05:25-08:00,15000,15232383,0.662264
2015-12-28T11:05:26-08:00,16000,16235170,0.676454
2015-12-28T11:05:27-08:00,17000,17246258,0.689840
2015-12-28T11:05:28-08:00,17000,17246258,0.662730
2015-12-28T11:05:29-08:00,18000,18250833,0.675748
2015-12-28T11:05:30-08:00,19000,19253675,0.687620
2015-12-28T11:05:31-08:00,19000,19253675,0.663911
2015-12-28T11:05:32-08:00,20000,20262967,0.675424
2015-12-28T11:05:33-08:00,21000,21274111,0.686253
2015-12-28T11:05:34-08:00,22000,22292285,0.696624
2015-12-28T11:05:35-08:00,23000,23315047,0.706507
2015-12-28T11:05:36-08:00,23000,23315047,0.685728
2015-12-28T11:05:37-08:00,24000,24329327,0.695063
2015-12-28T11:05:38-08:00,24000,24329327,0.675458
2015-12-28T11:05:39-08:00,25000,25346473,0.684663
2015-12-28T11:05:40-08:00,26000,26366625,0.693851
2015-12-28T11:05:41-08:00,27000,27378185,0.701997
2015-12-28T11:05:42-08:00,27000,27378185,0.684447
