date,queries_finished,avg_queries_per_second,queries_per_second
2017-01-23T00:42:25-08:00,0,0.000000,0.000000
2017-01-23T00:42:30-08:00,28,5.599610,5.599610
2017-01-23T00:42:35-08:00,58,5.799793,5.999989
2017-01-23T00:42:40-08:00,88,5.866522,5.999983
2017-01-23T00:42:45-08:00,118,5.899899,6.000035
2017-01-23T00:42:50-08:00,148,5.919916,5.999985
2017-01-23T00:42:55-08:00,178,5.933265,6.000009
2017-01-23T00:43:00-08:00,208,5.942754,5.999689
2017-01-23T00:43:05-08:00,239,5.974934,6.200204
2017-01-23T00:43:10-08:00,268,5.955503,5.800055
2017-01-23T00:43:15-08:00,299,5.979931,6.199776
2017-01-23T00:43:20-08:00,328,5.963564,5.799898
2017-01-23T00:43:25-08:00,358,5.966634,6.000405
2017-01-23T00:43:25-08:00,359,5.980079,30.931186
