date,queries_finished,avg_queries_per_second,queries_per_second
2016-09-09T03:12:13-07:00,0,0.000000,0.000000
2016-09-09T03:12:18-07:00,12,2.399852,2.399852
2016-09-09T03:12:23-07:00,27,2.699910,2.999984
2016-09-09T03:12:28-07:00,42,2.799935,2.999993
2016-09-09T03:12:33-07:00,57,2.849951,3.000001
2016-09-09T03:12:38-07:00,71,2.839961,2.800003
2016-09-09T03:12:43-07:00,86,2.866634,3.000000
2016-09-09T03:12:48-07:00,101,2.885686,2.999997
2016-09-09T03:12:53-07:00,116,2.899975,3.000002
2016-09-09T03:12:58-07:00,131,2.911089,2.999996
2016-09-09T03:13:03-07:00,145,2.899981,2.800014
2016-09-09T03:13:08-07:00,160,2.909072,2.999985
2016-09-09T03:13:13-07:00,175,2.916655,3.000064
2016-09-09T03:13:13-07:00,176,2.929423,12.522026
