date,docs_indexed,plaintext_bytes_indexed,avg_mb_per_second,mb_per_second
2016-04-29T01:31:46-07:00,0,0,0.000000,0.000000
2016-04-29T01:31:47-07:00,0,0,0.000000,0.000000
2016-04-29T01:31:48-07:00,1000,1022787,0.511238,1.039322
2016-04-29T01:31:49-07:00,1000,1022787,0.340726,0.000000
2016-04-29T01:31:50-07:00,2000,2041607,0.510017,1.017569
2016-04-29T01:31:51-07:00,3000,3048832,0.609720,1.009884
2016-04-29T01:31:52-07:00,3000,3048832,0.508064,0.000000
2016-04-29T01:31:53-07:00,4000,4065978,0.580821,1.017639
2016-04-29T01:31:54-07:00,6000,6100702,0.762547,2.034668
2016-04-29T01:31:55-07:00,7000,7120523,0.791126,1.019754
2016-04-29T01:31:56-07:00,9000,9149804,0.914941,2.029404
2016-04-29T01:31:57-07:00,10000,10167406,0.924271,1.017568
2016-04-29T01:31:58-07:00,11000,11182239,0.931821,1.014879
2016-04-29T01:31:59-07:00,13000,13210416,1.016150,2.028097
2016-04-29T01:32:00-07:00,14000,14218243,1.015311,1.004435
2016-04-29T01:32:01-07:00,14000,14218243,0.947562,0.000000
2016-04-29T01:32:02-07:00,15000,15232383,0.951998,1.018862
2016-04-29T01:32:03-07:00,17000,17246258,1.014459,2.013868
2016-04-29T01:32:04-07:00,18000,18250833,1.013905,1.004481
2016-04-29T01:32:05-07:00,19000,19253675,1.013326,1.002906
2016-04-29T01:32:06-07:00,20000,20262967,1.013126,1.009334
2016-04-29T01:32:07-07:00,22000,22292285,1.061514,2.029281
2016-04-29T01:32:08-07:00,23000,23315047,1.059753,1.022768
2016-04-29T01:32:09-07:00,24000,24329327,1.057777,1.014295
2016-04-29T01:32:10-07:00,25000,25346473,1.056083,1.017123
2016-04-29T01:32:11-07:00,27000,27378185,1.095109,2.031780
2016-04-29T01:32:12-07:00,28000,28392653,1.092006,1.014442
2016-04-29T01:32:13-07:00,29000,29408390,1.089182,1.015734
2016-04-29T01:32:14-07:00,30000,30419006,1.086275,1.008012
2016-04-29T01:32:15-07:00,30000,30419006,1.048915,0.000000
2016-04-29T01:32:16-07:00,31000,31415095,1.047158,0.996205
2016-04-29T01:32:17-07:00,32000,32420164,1.045797,1.004987
2016-04-29T01:32:18-07:00,34000,34441547,1.076283,2.021338
2016-04-29T01:32:19-07:00,35000,35456989,1.074442,1.015512
2016-04-29T01:32:20-07:00,36000,36464235,1.072463,1.007165
2016-04-29T01:32:21-07:00,38000,38484053,1.099532,2.019941
2016-04-29T01:32:22-07:00,39000,39498320,1.097162,1.014207
2016-04-29T01:32:23-07:00,40000,40513989,1.094959,1.015677
2016-04-29T01:32:24-07:00,41000,41528758,1.092849,1.014759
2016-04-29T01:32:25-07:00,42000,42541195,1.090788,1.012475
2016-04-29T01:32:26-07:00,44000,44556048,1.113889,2.014844
2016-04-29T01:32:27-07:00,45000,45580518,1.111708,1.024441
2016-04-29T01:32:28-07:00,46000,46598320,1.109472,1.017804
2016-04-29T01:32:29-07:00,47000,47614354,1.107233,1.013431
2016-04-29T01:32:30-07:00,48000,48626994,1.105150,1.015333
2016-04-29T01:32:31-07:00,49000,49638872,1.103076,1.011824
2016-04-29T01:32:32-07:00,50000,50651542,1.101110,1.012656
2016-04-29T01:32:33-07:00,51000,51669660,1.099344,1.018098
2016-04-29T01:32:34-07:00,53000,53700273,1.118745,2.030624
2016-04-29T01:32:35-07:00,54000,54709392,1.116508,1.009126
2016-04-29T01:32:36-07:00,55000,55719182,1.114374,1.009803
2016-04-29T01:32:37-07:00,56000,56731191,1.112367,1.012011
2016-04-29T01:32:38-07:00,57000,57747920,1.110527,1.016686
2016-04-29T01:32:39-07:00,59000,59777079,1.127861,2.029319
2016-04-29T01:32:40-07:00,60000,60793761,1.125802,1.016654
2016-04-29T01:32:41-07:00,61000,61805178,1.123722,1.011412
2016-04-29T01:32:42-07:00,62000,62814906,1.121686,1.009706
2016-04-29T01:32:43-07:00,63000,63829802,1.119813,1.014936
2016-04-29T01:32:44-07:00,64000,64845859,1.118024,1.016048
2016-04-29T01:32:45-07:00,65000,65863620,1.116324,1.017698
2016-04-29T01:32:46-07:00,66000,66879052,1.114643,1.015499
2016-04-29T01:32:47-07:00,67000,67895973,1.113040,1.016873
2016-04-29T01:32:48-07:00,69000,69928350,1.127869,2.032486
2016-04-29T01:32:49-07:00,70000,70938362,1.125998,1.009998
2016-04-29T01:32:50-07:00,71000,71957053,1.124321,1.018662
2016-04-29T01:32:51-07:00,72000,72978282,1.122735,1.021246
2016-04-29T01:32:52-07:00,73000,73993472,1.121106,1.015191
2016-04-29T01:32:53-07:00,74000,75005393,1.119476,1.011921
2016-04-29T01:32:54-07:00,75000,76027125,1.118038,1.021701
2016-04-29T01:32:55-07:00,76000,77043768,1.116569,1.016640
2016-04-29T01:32:56-07:00,78000,79086658,1.129803,2.042990
2016-04-29T01:32:57-07:00,79000,80101904,1.128189,1.015236
2016-04-29T01:32:58-07:00,80000,81113427,1.126568,1.011505
2016-04-29T01:32:59-07:00,81000,82125309,1.124996,1.011818
2016-04-29T01:33:00-07:00,81000,82125309,1.109796,0.000000
2016-04-29T01:33:01-07:00,83000,84142708,1.121897,2.017351
2016-04-29T01:33:02-07:00,84000,85133367,1.120169,0.990601
2016-04-29T01:33:03-07:00,85000,86142022,1.118721,1.008661
2016-04-29T01:33:04-07:00,86000,87154347,1.117357,1.012319
2016-04-29T01:33:05-07:00,87000,88167283,1.116036,1.012960
2016-04-29T01:33:06-07:00,88000,89187464,1.114838,1.020196
2016-04-29T01:33:07-07:00,90000,91222379,1.126196,2.034835
2016-04-29T01:33:08-07:00,91000,92232589,1.124782,1.010224
2016-04-29T01:33:09-07:00,92000,93245265,1.123431,1.012664
2016-04-29T01:33:10-07:00,93000,94265024,1.122196,1.019735
2016-04-29T01:33:11-07:00,94000,95274291,1.120869,1.009333
2016-04-29T01:33:12-07:00,95000,96285688,1.119595,1.011311
2016-04-29T01:33:13-07:00,96000,97296504,1.118345,1.010838
2016-04-29T01:33:14-07:00,98000,99323751,1.128673,2.027219
2016-04-29T01:33:15-07:00,98000,99323751,1.115992,0.000000
2016-04-29T01:33:16-07:00,99000,100337640,1.114785,1.007947
2016-04-29T01:33:17-07:00,100000,101347173,1.113700,1.015475
2016-04-29T01:33:18-07:00,102000,103379135,1.123681,2.031951
2016-04-29T01:33:19-07:00,103000,104394972,1.122521,1.015845
2016-04-29T01:33:20-07:00,104000,105405630,1.121330,1.010556
2016-04-29T01:33:21-07:00,105000,106424956,1.120257,1.019422
2016-04-29T01:33:22-07:00,106000,107432509,1.119083,1.007550
2016-04-29T01:33:23-07:00,108000,109462877,1.128478,2.030326
2016-04-29T01:33:24-07:00,109000,110477798,1.127319,1.014944
2016-04-29T01:33:25-07:00,110000,111497124,1.126228,1.019316
2016-04-29T01:33:26-07:00,111000,112504192,1.125037,1.007130
2016-04-29T01:33:27-07:00,112000,113523681,1.123992,1.019457
2016-04-29T01:33:28-07:00,113000,114538386,1.122921,1.014702
2016-04-29T01:33:29-07:00,115000,116576166,1.131801,2.037536
2016-04-29T01:33:30-07:00,115000,116576166,1.120913,0.000000
2016-04-29T01:33:31-07:00,116000,117586319,1.119866,1.010812
2016-04-29T01:33:32-07:00,118000,119617244,1.128460,2.030886
2016-04-29T01:33:33-07:00,118000,119617244,1.117913,0.000000
2016-04-29T01:33:34-07:00,120000,121633453,1.126231,2.016234
2016-04-29T01:33:35-07:00,121000,122644201,1.125171,1.010744
2016-04-29T01:33:36-07:00,122000,123661672,1.124193,1.017509
2016-04-29T01:33:37-07:00,123000,124681470,1.123252,1.019767
2016-04-29T01:33:38-07:00,125000,126701730,1.131261,2.020262
2016-04-29T01:33:39-07:00,126000,127716267,1.130228,1.014536
2016-04-29T01:33:40-07:00,127000,128733619,1.129238,1.017351
2016-04-29T01:33:41-07:00,128000,129752318,1.128277,1.018728
2016-04-29T01:33:42-07:00,129000,130770641,1.127328,1.018260
2016-04-29T01:33:43-07:00,130000,131789774,1.126404,1.019143
2016-04-29T01:33:44-07:00,131000,132805297,1.125447,1.013705
2016-04-29T01:33:45-07:00,132000,133817945,1.124321,0.993918
2016-04-29T01:33:46-07:00,133000,134834512,1.123617,1.038035
2016-04-29T01:33:47-07:00,134000,135850764,1.122729,1.016192
2016-04-29T01:33:48-07:00,135000,136869906,1.121881,1.019201
2016-04-29T01:33:49-07:00,136000,137881273,1.120982,1.011355
2016-04-29T01:33:50-07:00,137000,138898390,1.120144,1.017094
2016-04-29T01:33:51-07:00,138000,139910864,1.119283,1.012478
2016-04-29T01:33:52-07:00,139000,140928818,1.118479,1.017962
2016-04-29T01:33:53-07:00,141000,142933900,1.125460,2.005052
2016-04-29T01:33:54-07:00,142000,143945090,1.124567,1.011228
2016-04-29T01:33:55-07:00,143000,144965676,1.123761,1.020574
2016-04-29T01:33:56-07:00,144000,145984918,1.122957,1.019282
