date,queries_finished,avg_queries_per_second,queries_per_second
2016-11-02T03:31:33-07:00,0,0.000000,0.000000
2016-11-02T03:31:38-07:00,29,5.799610,5.799610
2016-11-02T03:31:43-07:00,58,5.799821,5.800032
2016-11-02T03:31:48-07:00,88,5.866533,5.999961
2016-11-02T03:31:53-07:00,117,5.849900,5.800000
2016-11-02T03:31:58-07:00,147,5.879917,5.999985
2016-11-02T03:32:03-07:00,177,5.899934,6.000023
2016-11-02T03:32:08-07:00,207,5.914235,6.000043
2016-11-02T03:32:13-07:00,237,5.924950,5.999955
2016-11-02T03:32:18-07:00,266,5.911072,5.800047
2016-11-02T03:32:23-07:00,295,5.899964,5.799993
2016-11-02T03:32:28-07:00,325,5.909055,5.999964
2016-11-02T03:32:33-07:00,355,5.916636,6.000030
2016-11-02T03:32:33-07:00,356,5.927782,17.894461
