date,queries_finished,avg_queries_per_second,queries_per_second
2016-10-11T04:28:12-07:00,0,0.000000,0.000000
2016-10-11T04:28:17-07:00,25021,5003.899792,5003.899956
2016-10-11T04:28:22-07:00,50081,5007.956015,5012.012491
2016-10-11T04:28:27-07:00,75172,5011.355339,5018.154122
2016-10-11T04:28:32-07:00,100279,5013.865322,5021.395432
2016-10-11T04:28:37-07:00,125367,5014.609005,5017.583777
2016-10-11T04:28:42-07:00,150459,5015.242610,5018.410683
2016-10-11T04:28:47-07:00,175555,5015.808161,5019.201508
2016-10-11T04:28:52-07:00,200690,5017.206754,5026.996998
2016-10-11T04:28:57-07:00,225808,5017.923394,5023.656625
2016-10-11T04:29:02-07:00,250875,5017.468311,5013.372558
2016-10-11T04:29:07-07:00,275997,5018.097324,5024.387483
2016-10-11T04:29:12-07:00,301073,5017.862421,5015.278431
2016-10-11T04:29:12-07:00,301074,5017.869099,5015.358624
