date,docs_indexed,plaintext_bytes_indexed,avg_mb_per_second,mb_per_second
2016-11-06T01:39:12-08:00,0,0,0.000000,0.000000
2016-11-06T01:39:13-08:00,2000,2041607,2.013712,2.013712
2016-11-06T01:39:14-08:00,5000,5080124,2.539492,3.079799
2016-11-06T01:39:15-08:00,10000,10167406,3.388597,5.087141
2016-11-06T01:39:16-08:00,14000,14218243,3.554083,4.050589
2016-11-06T01:39:17-08:00,17000,17246258,3.448923,3.028200
2016-11-06T01:39:18-08:00,20000,20262967,3.376829,3.016368
2016-11-06T01:39:19-08:00,23000,23315047,3.330475,3.052305
2016-11-06T01:39:20-08:00,27000,27378185,3.422056,4.063174
2016-11-06T01:39:21-08:00,30000,30419006,3.379669,3.040579
2016-11-06T01:39:22-08:00,34000,34441547,3.443645,4.018947
2016-11-06T01:39:23-08:00,37000,37474099,3.406280,3.032580
2016-11-06T01:39:24-08:00,40000,40513989,3.376019,3.042785
2016-11-06T01:39:25-08:00,44000,44556048,3.427244,4.041946
2016-11-06T01:39:26-08:00,47000,47614354,3.400909,3.058519
2016-11-06T01:39:27-08:00,51000,51669660,3.444532,4.055265
2016-11-06T01:39:28-08:00,54000,54709392,3.419225,3.039630
2016-11-06T01:39:29-08:00,58000,58760715,3.456414,4.051481
2016-11-06T01:39:30-08:00,61000,61805178,3.432756,3.032177
2016-11-06T01:39:31-08:00,64000,64845859,3.412840,3.052824
2016-11-06T01:39:32-08:00,68000,68913829,3.445606,4.068223
2016-11-06T01:39:33-08:00,72000,72978282,3.475067,4.064263
2016-11-06T01:39:35-08:00,76000,77043768,3.443790,2.964789
2016-11-06T01:39:35-08:00,78000,79086658,3.438475,3.249354
2016-11-06T01:39:36-08:00,82000,83137034,3.463964,4.050192
2016-11-06T01:39:37-08:00,86000,87154347,3.486104,4.017503
2016-11-06T01:39:38-08:00,89000,90201545,3.469213,3.046964
2016-11-06T01:39:39-08:00,92000,93245265,3.451458,2.996930
2016-11-06T01:39:40-08:00,96000,97285591,3.474411,4.104323
2016-11-06T01:39:41-08:00,99000,100326727,3.459478,3.041334
2016-11-06T01:39:43-08:00,105000,106414043,3.492983,4.156422
2016-11-06T01:39:43-08:00,107000,108437107,3.497879,3.776296
2016-11-06T01:39:44-08:00,110000,111486211,3.483887,3.049998
2016-11-06T01:39:45-08:00,114000,115543848,3.501274,4.057691
2016-11-06T01:39:46-08:00,117000,118587156,3.487801,3.043180
2016-11-06T01:39:47-08:00,120000,121622540,3.474434,3.021981
2016-11-06T01:39:48-08:00,124000,125681079,3.491090,4.076735
2016-11-06T01:39:49-08:00,128000,129741405,3.506474,4.060287
2016-11-06T01:39:50-08:00,132000,133807032,3.521193,4.065829
2016-11-06T01:39:51-08:00,135000,136858993,3.509157,3.051829
2016-11-06T01:39:52-08:00,139000,140917905,3.522902,4.058973
2016-11-06T01:39:53-08:00,142000,143934177,3.510548,3.016360
2016-11-06T01:39:54-08:00,147000,149014657,3.547924,5.080293
2016-11-06T01:39:55-08:00,151000,153073172,3.559795,4.058366
2016-11-06T01:39:56-08:00,156000,158165242,3.594620,5.092138
2016-11-06T01:39:57-08:00,160000,162247131,3.605450,4.082005
2016-11-06T01:39:58-08:00,163000,165303337,3.593508,3.056117
2016-11-06T01:39:59-08:00,167000,169357941,3.603320,4.054663
2016-11-06T01:40:01-08:00,172000,174417615,3.612971,3.968777
2016-11-06T01:40:01-08:00,175000,177451841,3.621426,4.184327
2016-11-06T01:40:02-08:00,180000,182509721,3.650156,5.057994
2016-11-06T01:40:03-08:00,185000,187603988,3.678471,5.094166
2016-11-06T01:40:04-08:00,188000,190655568,3.666415,3.051556
2016-11-06T01:40:06-08:00,194000,196757231,3.662459,3.543017
2016-11-06T01:40:06-08:00,195000,197776181,3.662486,3.667733
2016-11-06T01:40:07-08:00,199000,201832676,3.669651,4.056573
2016-11-06T01:40:08-08:00,200000,202846298,3.683078,13.568120
2016-11-06T01:40:08-08:00,200000,202846298,3.622220,0.000000
2016-11-06T01:40:09-08:00,200000,202846298,3.558673,0.000000
2016-11-06T01:40:10-08:00,200000,202846298,3.497317,0.000000
