date,docs_indexed,plaintext_bytes_indexed,avg_mb_per_second
2015-12-28T11:19:04-08:00,0,0,0.000000
2015-12-28T11:19:05-08:00,0,0,0.000000
2015-12-28T11:19:06-08:00,3000,3048832,1.523157
2015-12-28T11:19:07-08:00,7000,7120523,2.372431
2015-12-28T11:19:08-08:00,12000,12199594,3.048781
2015-12-28T11:19:09-08:00,15000,15232383,3.045443
2015-12-28T11:19:10-08:00,18000,18250833,3.041119
2015-12-28T11:19:11-08:00,23000,23315047,3.330078
2015-12-28T11:19:12-08:00,28000,28392653,3.548460
2015-12-28T11:19:13-08:00,32000,32424991,3.602215
2015-12-28T11:19:14-08:00,36000,36464235,3.645914
2015-12-28T11:19:15-08:00,39000,39498320,3.590305
2015-12-28T11:19:16-08:00,43000,43551358,3.628853
2015-12-28T11:19:17-08:00,47000,47614354,3.662234
2015-12-28T11:19:18-08:00,50000,50657020,3.617984
2015-12-28T11:19:19-08:00,50000,50657020,3.376811
2015-12-28T11:19:20-08:00,50000,50657020,3.165776
2015-12-28T11:19:21-08:00,50000,50657020,2.979566
2015-12-28T11:19:22-08:00,50000,50657020,2.814048
2015-12-28T11:19:23-08:00,53000,53700273,2.826117
2015-12-28T11:19:24-08:00,56000,56731191,2.836356
2015-12-28T11:19:25-08:00,60000,60793761,2.894742
2015-12-28T11:19:26-08:00,64000,64845859,2.947344
2015-12-28T11:19:27-08:00,66000,66879147,2.907609
2015-12-28T11:19:28-08:00,68000,68911429,2.871137
2015-12-28T11:19:29-08:00,72000,72978282,2.918962
2015-12-28T11:19:30-08:00,74000,75005393,2.884662
2015-12-28T11:19:31-08:00,77000,78058943,2.890918
2015-12-28T11:19:32-08:00,81000,82125309,2.932896
2015-12-28T11:19:33-08:00,83000,84142708,2.901332
2015-12-28T11:19:34-08:00,85000,86142022,2.871262
2015-12-28T11:19:35-08:00,85000,86142022,2.778644
2015-12-28T11:19:36-08:00,85000,86142022,2.691812
2015-12-28T11:19:37-08:00,85000,86142022,2.610249
2015-12-28T11:19:38-08:00,86000,87154347,2.563252
2015-12-28T11:19:39-08:00,90000,91222379,2.606247
2015-12-28T11:19:40-08:00,94000,95274291,2.646406
2015-12-28T11:19:41-08:00,98000,99323751,2.684322
2015-12-28T11:19:42-08:00,100000,101347173,2.709958
