date,queries_finished,avg_queries_per_second,queries_per_second
2016-06-06T20:15:21-07:00,0,0.000000,0.000000
2016-06-06T20:15:26-07:00,12255,2450.849415,2450.849546
2016-06-06T20:15:31-07:00,24543,2454.227132,2457.605063
2016-06-06T20:15:36-07:00,36832,2455.413725,2457.786969
2016-06-06T20:15:41-07:00,49113,2455.607921,2456.190518
2016-06-06T20:15:46-07:00,61413,2456.490674,2460.021779
2016-06-06T20:15:51-07:00,73727,2457.540443,2462.789330
2016-06-06T20:15:56-07:00,85954,2455.810182,2445.428381
2016-06-06T20:16:01-07:00,98153,2453.807066,2439.785240
2016-06-06T20:16:06-07:00,110382,2452.916488,2445.791828
2016-06-06T20:16:11-07:00,122593,2451.845345,2442.204981
2016-06-06T20:16:16-07:00,134819,2451.241194,2445.199645
2016-06-06T20:16:21-07:00,147011,2450.173269,2438.425903
2016-06-06T20:16:21-07:00,147011,2450.171198,2438.401166
