date,queries_finished,avg_queries_per_second,queries_per_second
2017-03-11T03:07:21-08:00,0,0.000000,0.000000
2017-03-11T03:07:26-08:00,3952,790.356166,790.356199
2017-03-11T03:07:31-08:00,7939,793.877981,797.399993
2017-03-11T03:07:36-08:00,11982,798.783561,808.594930
2017-03-11T03:07:41-08:00,15983,799.136003,800.193344
2017-03-11T03:07:46-08:00,19990,799.586814,801.390064
2017-03-11T03:07:51-08:00,23944,798.125399,790.818036
2017-03-11T03:07:56-08:00,27915,797.563415,794.191516
2017-03-11T03:08:01-08:00,31888,797.193110,794.600948
2017-03-11T03:08:06-08:00,35854,796.750377,793.208442
2017-03-11T03:08:11-08:00,39819,796.375066,792.997259
2017-03-11T03:08:16-08:00,43792,796.213781,794.600916
2017-03-11T03:08:21-08:00,47760,795.996007,793.600474
2017-03-11T03:08:21-08:00,47761,795.999966,1044.000443
