date,queries_finished,avg_queries_per_second,queries_per_second
2017-03-04T02:48:21-08:00,0,0.000000,0.000000
2017-03-04T02:48:26-08:00,16,3.199792,3.199792
2017-03-04T02:48:31-08:00,32,3.199890,3.199988
2017-03-04T02:48:36-08:00,49,3.266593,3.400003
2017-03-04T02:48:41-08:00,66,3.299939,3.399980
2017-03-04T02:48:46-08:00,82,3.279950,3.199993
2017-03-04T02:48:51-08:00,100,3.333296,3.600033
2017-03-04T02:48:56-08:00,116,3.314257,3.200016
2017-03-04T02:49:01-08:00,133,3.324974,3.399996
2017-03-04T02:49:06-08:00,150,3.333310,3.399998
2017-03-04T02:49:11-08:00,166,3.319978,3.199996
2017-03-04T02:49:16-08:00,183,3.327254,3.400006
2017-03-04T02:49:21-08:00,201,3.349985,3.600032
2017-03-04T02:49:21-08:00,202,3.344643,2.532773
