date,queries_finished,avg_queries_per_second,queries_per_second
2017-03-16T01:09:14-07:00,0,0.000000,0.000000
2017-03-16T01:09:19-07:00,8966,1793.084212,1793.084285
2017-03-16T01:09:24-07:00,18558,1855.739080,1918.397927
2017-03-16T01:09:29-07:00,28138,1875.826331,1916.002197
2017-03-16T01:09:34-07:00,37675,1883.718400,1907.395055
2017-03-16T01:09:39-07:00,47363,1894.497049,1937.612649
2017-03-16T01:09:44-07:00,56963,1898.747634,1920.000828
2017-03-16T01:09:49-07:00,66642,1904.040753,1935.799784
2017-03-16T01:09:54-07:00,76323,1908.053094,1936.138836
2017-03-16T01:09:59-07:00,86024,1911.630422,1940.250108
2017-03-16T01:10:04-07:00,95736,1914.706898,1942.395320
2017-03-16T01:10:09-07:00,105521,1918.549519,1956.975510
2017-03-16T01:10:14-07:00,115284,1921.392055,1952.661165
