date,queries_finished,avg_queries_per_second,queries_per_second
2016-11-01T02:51:27-07:00,0,0.000000,0.000000
2016-11-01T02:51:32-07:00,322,64.395524,64.395526
2016-11-01T02:51:37-07:00,637,63.698238,63.000893
2016-11-01T02:51:42-07:00,982,65.465599,69.000442
2016-11-01T02:51:47-07:00,1286,64.298974,60.799094
2016-11-01T02:51:52-07:00,1591,63.639215,61.000130
2016-11-01T02:51:57-07:00,1966,65.532739,75.000545
2016-11-01T02:52:02-07:00,2291,65.456571,64.999566
2016-11-01T02:52:07-07:00,2605,65.124515,62.800095
2016-11-01T02:52:12-07:00,2991,66.466319,77.200964
2016-11-01T02:52:17-07:00,3375,67.499604,76.799117
2016-11-01T02:52:22-07:00,3676,66.836041,60.200331
2016-11-01T02:52:27-07:00,4026,67.099842,70.001742
2016-11-01T02:52:27-07:00,4027,67.092789,47.142431
