date,queries_finished,avg_queries_per_second,queries_per_second
2016-09-03T03:38:33-07:00,0,0.000000,0.000000
2016-09-03T03:38:38-07:00,29,5.799648,5.799648
2016-09-03T03:38:43-07:00,58,5.799817,5.799987
2016-09-03T03:38:48-07:00,88,5.866554,6.000032
2016-09-03T03:38:53-07:00,117,5.849916,5.799999
2016-09-03T03:38:58-07:00,147,5.879895,5.999810
2016-09-03T03:39:03-07:00,177,5.899941,6.000175
2016-09-03T03:39:08-07:00,207,5.914238,6.000021
2016-09-03T03:39:13-07:00,237,5.924953,5.999956
2016-09-03T03:39:18-07:00,267,5.933291,5.999998
2016-09-03T03:39:23-07:00,297,5.939963,6.000012
2016-09-03T03:39:28-07:00,327,5.945428,6.000084
2016-09-03T03:39:33-07:00,357,5.949976,5.999998
2016-09-03T03:39:33-07:00,358,5.965749,111.270079
