date,queries_finished,avg_queries_per_second,queries_per_second
2016-09-30T03:20:59-07:00,0,0.000000,0.000000
2016-09-30T03:21:04-07:00,14,2.799839,2.799839
2016-09-30T03:21:09-07:00,30,2.999912,3.199996
2016-09-30T03:21:14-07:00,45,2.999937,2.999987
2016-09-30T03:21:19-07:00,60,2.999955,3.000009
2016-09-30T03:21:24-07:00,76,3.039968,3.200022
2016-09-30T03:21:29-07:00,91,3.033306,2.999995
2016-09-30T03:21:34-07:00,107,3.057114,3.199967
2016-09-30T03:21:39-07:00,123,3.074978,3.200026
2016-09-30T03:21:44-07:00,139,3.088870,3.200010
2016-09-30T03:21:49-07:00,156,3.119982,3.399987
2016-09-30T03:21:54-07:00,171,3.109075,3.000000
2016-09-30T03:21:59-07:00,187,3.116654,3.200025
2016-09-30T03:22:00-07:00,188,3.114590,2.771422
