date,docs_indexed,plaintext_bytes_indexed,avg_mb_per_second
2015-12-27T23:18:18-08:00,0,0,0.000000
2015-12-27T23:18:19-08:00,0,0,0.000000
2015-12-27T23:18:20-08:00,1000,1022787,0.511273
2015-12-27T23:18:21-08:00,1000,1022787,0.340773
2015-12-27T23:18:22-08:00,2000,2041607,0.510333
2015-12-27T23:18:23-08:00,2000,2041607,0.408174
2015-12-27T23:18:24-08:00,3000,3048832,0.508103
2015-12-27T23:18:25-08:00,3000,3048832,0.435518
2015-12-27T23:18:26-08:00,5000,5080124,0.634984
2015-12-27T23:18:27-08:00,6000,6100702,0.677820
2015-12-27T23:18:28-08:00,8000,8131173,0.813079
2015-12-27T23:18:29-08:00,9000,9149804,0.831759
2015-12-27T23:18:30-08:00,10000,10167406,0.847247
2015-12-27T23:18:31-08:00,12000,12199594,0.938398
2015-12-27T23:18:32-08:00,13000,13210416,0.943569
2015-12-27T23:18:33-08:00,14000,14218243,0.947790
2015-12-27T23:18:34-08:00,14000,14218243,0.888618
2015-12-27T23:18:35-08:00,16000,16235170,0.954986
2015-12-27T23:18:36-08:00,17000,17246258,0.958100
2015-12-27T23:18:37-08:00,18000,18250833,0.960545
2015-12-27T23:18:38-08:00,19000,19253675,0.962658
2015-12-27T23:18:39-08:00,20000,20262967,0.964883
2015-12-27T23:18:40-08:00,22000,22292285,1.013265
2015-12-27T23:18:41-08:00,23000,23315047,1.013678
2015-12-27T23:18:42-08:00,24000,24329327,1.013650
2015-12-27T23:18:43-08:00,25000,25346473,1.013841
2015-12-27T23:18:44-08:00,26000,26366625,1.014086
2015-12-27T23:18:45-08:00,27000,27378185,1.013990
2015-12-27T23:18:46-08:00,29000,29408390,1.050036
2015-12-27T23:18:47-08:00,29000,29408390,1.013961
2015-12-27T23:18:48-08:00,30000,30419006,1.013952
2015-12-27T23:18:49-08:00,32000,32420164,1.045797
2015-12-27T23:18:50-08:00,33000,33430060,1.044676
2015-12-27T23:18:51-08:00,34000,34441547,1.043669
2015-12-27T23:18:52-08:00,35000,35456989,1.042839
2015-12-27T23:18:53-08:00,37000,37474099,1.070675
2015-12-27T23:18:54-08:00,38000,38484053,1.068988
2015-12-27T23:18:55-08:00,39000,39498320,1.067509
2015-12-27T23:18:56-08:00,41000,41528758,1.092849
2015-12-27T23:18:57-08:00,44000,44556048,1.142450
2015-12-27T23:18:58-08:00,45000,45580518,1.139501
2015-12-27T23:18:59-08:00,46000,46598320,1.136532
2015-12-27T23:19:00-08:00,48000,48626994,1.157773
2015-12-27T23:19:01-08:00,50000,50651542,1.177931
2015-12-27T23:19:02-08:00,52000,52685121,1.197377
2015-12-27T23:19:03-08:00,53000,53700273,1.193329
2015-12-27T23:19:04-08:00,54000,54709392,1.189324
2015-12-27T23:19:05-08:00,55000,55719182,1.185459
2015-12-27T23:19:06-08:00,56000,56731191,1.181867
2015-12-27T23:19:07-08:00,57000,57747920,1.178518
2015-12-27T23:19:08-08:00,59000,59777079,1.195531
2015-12-27T23:19:09-08:00,60000,60793761,1.192024
2015-12-27T23:19:10-08:00,61000,61805178,1.188552
2015-12-27T23:19:11-08:00,62000,62814906,1.185177
2015-12-27T23:19:12-08:00,63000,63829802,1.182024
2015-12-27T23:19:13-08:00,65000,65863620,1.197511
2015-12-27T23:19:14-08:00,67000,67895973,1.212420
2015-12-27T23:19:15-08:00,68000,68913829,1.209002
2015-12-27T23:19:16-08:00,68000,68913829,1.187857
2015-12-27T23:19:17-08:00,70000,70938362,1.202337
2015-12-27T23:19:18-08:00,72000,72978282,1.216296
2015-12-27T23:19:19-08:00,74000,75005393,1.229587
2015-12-27T23:19:20-08:00,77000,78058943,1.259006
2015-12-27T23:19:21-08:00,79000,80101904,1.271449
2015-12-27T23:19:22-08:00,81000,82125309,1.283199
2015-12-27T23:19:23-08:00,82000,83137034,1.279022
2015-12-27T23:19:24-08:00,84000,85133367,1.289890
2015-12-27T23:19:25-08:00,85000,86142022,1.285693
2015-12-27T23:19:26-08:00,86000,87154347,1.281672
2015-12-27T23:19:27-08:00,87000,88167283,1.277778
2015-12-27T23:19:28-08:00,89000,90201545,1.288585
2015-12-27T23:19:29-08:00,90000,91222379,1.284814
2015-12-27T23:19:30-08:00,91000,92232589,1.281000
2015-12-27T23:19:31-08:00,93000,94265024,1.291294
2015-12-27T23:19:32-08:00,95000,96285688,1.301150
2015-12-27T23:19:33-08:00,97000,98316284,1.310876
2015-12-27T23:19:34-08:00,99000,100337640,1.320225
2015-12-27T23:19:35-08:00,100000,101347173,1.320387
