date,docs_indexed,plaintext_bytes_indexed,avg_mb_per_second
2015-12-28T11:11:57-08:00,0,0,0.000000
2015-12-28T11:11:58-08:00,0,0,0.000000
2015-12-28T11:11:59-08:00,1000,1022787,0.505777
2015-12-28T11:12:00-08:00,2000,2041607,0.680456
2015-12-28T11:12:01-08:00,3000,3048832,0.762130
2015-12-28T11:12:02-08:00,4000,4065978,0.812941
2015-12-28T11:12:03-08:00,4000,4065978,0.677436
2015-12-28T11:12:04-08:00,5000,5080124,0.725702
2015-12-28T11:12:05-08:00,7000,7120523,0.890026
2015-12-28T11:12:06-08:00,8000,8131173,0.903418
2015-12-28T11:12:07-08:00,10000,10167406,1.016705
2015-12-28T11:12:08-08:00,11000,11182239,1.016533
2015-12-28T11:12:09-08:00,13000,13210416,1.100836
2015-12-28T11:12:10-08:00,14000,14218243,1.093636
2015-12-28T11:12:11-08:00,14000,14218243,1.015566
2015-12-28T11:12:12-08:00,15000,15232383,1.015469
2015-12-28T11:12:13-08:00,17000,17246258,1.077867
2015-12-28T11:12:14-08:00,18000,18250833,1.073554
2015-12-28T11:12:15-08:00,20000,20262967,1.125696
2015-12-28T11:12:16-08:00,21000,21274111,1.119670
2015-12-28T11:12:17-08:00,22000,22292285,1.114593
2015-12-28T11:12:18-08:00,23000,23315047,1.110219
2015-12-28T11:12:19-08:00,25000,25346473,1.152090
2015-12-28T11:12:20-08:00,26000,26366625,1.146357
2015-12-28T11:12:21-08:00,28000,28392653,1.182922
2015-12-28T11:12:22-08:00,29000,29408390,1.176317
2015-12-28T11:12:23-08:00,30000,30419006,1.169939
2015-12-28T11:12:24-08:00,31000,31415095,1.163430
2015-12-28T11:12:25-08:00,32000,32420164,1.157850
2015-12-28T11:12:26-08:00,34000,34441547,1.187625
2015-12-28T11:12:27-08:00,35000,35456989,1.181883
2015-12-28T11:12:28-08:00,37000,37474099,1.208826
2015-12-28T11:12:29-08:00,39000,39498320,1.234307
2015-12-28T11:12:30-08:00,42000,42541195,1.289113
2015-12-28T11:12:31-08:00,45000,45580518,1.340589
2015-12-28T11:12:32-08:00,48000,48626994,1.389326
2015-12-28T11:12:33-08:00,49000,49638872,1.378843
2015-12-28T11:12:34-08:00,51000,51669660,1.396465
2015-12-28T11:12:35-08:00,52000,52685121,1.386438
2015-12-28T11:12:36-08:00,54000,54709392,1.402790
2015-12-28T11:12:37-08:00,57000,57747920,1.443685
2015-12-28T11:12:38-08:00,59000,59777079,1.457965
2015-12-28T11:12:39-08:00,61000,61805178,1.471538
2015-12-28T11:12:40-08:00,62000,62814906,1.460800
2015-12-28T11:12:41-08:00,64000,64845859,1.473756
2015-12-28T11:12:42-08:00,65000,65863620,1.463623
2015-12-28T11:12:43-08:00,66000,66879052,1.453881
2015-12-28T11:12:44-08:00,68000,68913829,1.466241
2015-12-28T11:12:45-08:00,69000,69928350,1.456830
2015-12-28T11:12:46-08:00,71000,71957053,1.468500
2015-12-28T11:12:47-08:00,74000,75005393,1.500097
2015-12-28T11:12:48-08:00,76000,77043768,1.510651
2015-12-28T11:12:49-08:00,78000,79086658,1.520888
2015-12-28T11:12:50-08:00,81000,82125309,1.549523
2015-12-28T11:12:51-08:00,83000,84142708,1.558188
2015-12-28T11:12:52-08:00,86000,87154347,1.584615
2015-12-28T11:12:53-08:00,89000,90201545,1.610732
2015-12-28T11:12:54-08:00,90000,91222379,1.600383
2015-12-28T11:12:55-08:00,92000,93245265,1.607667
2015-12-28T11:12:56-08:00,93000,94265024,1.597704
2015-12-28T11:12:57-08:00,94000,95274291,1.587895
2015-12-28T11:12:58-08:00,94000,95274291,1.561865
2015-12-28T11:12:59-08:00,94000,95274291,1.536675
2015-12-28T11:13:00-08:00,94000,95274291,1.512279
2015-12-28T11:13:01-08:00,94000,95274291,1.488652
2015-12-28T11:13:02-08:00,96000,97296504,1.496859
2015-12-28T11:13:03-08:00,99000,100337640,1.520259
2015-12-28T11:13:03-08:00,100000,101347173,1.528601
