date,queries_finished,avg_queries_per_second,queries_per_second
2017-02-04T01:04:33-08:00,0,0.000000,0.000000
2017-02-04T01:04:38-08:00,28,5.599490,5.599490
2017-02-04T01:04:43-08:00,58,5.799794,6.000121
2017-02-04T01:04:48-08:00,89,5.933202,6.200027
2017-02-04T01:04:53-08:00,118,5.899885,5.799934
2017-02-04T01:04:58-08:00,149,5.959887,6.199897
2017-02-04T01:05:03-08:00,178,5.933231,5.799948
2017-02-04T01:05:08-08:00,209,5.971373,6.200240
2017-02-04T01:05:13-08:00,239,5.974946,5.999953
2017-02-04T01:05:18-08:00,269,5.977716,5.999880
2017-02-04T01:05:23-08:00,299,5.979945,6.000001
2017-02-04T01:05:28-08:00,329,5.981786,6.000198
2017-02-04T01:05:33-08:00,359,5.983304,6.000003
2017-02-04T01:05:33-08:00,360,5.993184,14.719456
