date,queries_finished,avg_queries_per_second,queries_per_second
2016-11-12T03:51:28-08:00,0,0.000000,0.000000
2016-11-12T03:51:33-08:00,28,5.599632,5.599632
2016-11-12T03:51:38-08:00,58,5.799805,5.999992
2016-11-12T03:51:43-08:00,88,5.866554,6.000057
2016-11-12T03:51:48-08:00,117,5.849899,5.799933
2016-11-12T03:51:53-08:00,146,5.839921,5.800008
2016-11-12T03:51:58-08:00,175,5.833267,5.799995
2016-11-12T03:52:03-08:00,205,5.857086,6.000000
2016-11-12T03:52:08-08:00,234,5.849949,5.799995
2016-11-12T03:52:13-08:00,264,5.866622,6.000006
2016-11-12T03:52:18-08:00,293,5.859960,5.800003
2016-11-12T03:52:23-08:00,322,5.854512,5.800026
2016-11-12T03:52:28-08:00,352,5.866639,6.000045
2016-11-12T03:52:29-08:00,353,5.868368,6.547595
