date,docs_indexed,plaintext_bytes_indexed,avg_mb_per_second,mb_per_second
2017-05-04T01:00:08-07:00,0,0,0.000000,0.000000
2017-05-04T01:00:09-07:00,0,0,0.000000,0.000000
2017-05-04T01:00:10-07:00,1000,1022787,0.511323,1.025651
2017-05-04T01:00:11-07:00,2000,2041607,0.680458,1.018754
2017-05-04T01:00:12-07:00,4000,4065978,1.016417,2.024445
2017-05-04T01:00:13-07:00,4000,4065978,0.813142,0.000000
2017-05-04T01:00:14-07:00,5000,5080124,0.846638,1.014127
2017-05-04T01:00:15-07:00,6000,6100702,0.871488,1.020595
2017-05-04T01:00:16-07:00,7000,7120523,0.889810,1.017822
2017-05-04T01:00:17-07:00,8000,8131173,0.903431,1.012648
2017-05-04T01:00:18-07:00,8000,8131173,0.813089,0.000000
2017-05-04T01:00:19-07:00,9000,9149804,0.831775,1.018638
2017-05-04T01:00:20-07:00,10000,10167406,0.847258,1.017580
2017-05-04T01:00:21-07:00,11000,11182239,0.860151,1.014877
2017-05-04T01:00:22-07:00,12000,12199594,0.871378,1.017326
2017-05-04T01:00:23-07:00,12000,12199594,0.813290,0.000000
2017-05-04T01:00:24-07:00,13000,13210416,0.825634,1.010785
2017-05-04T01:00:25-07:00,14000,14218243,0.836343,1.007667
2017-05-04T01:00:26-07:00,15000,15232383,0.846228,1.014309
2017-05-04T01:00:27-07:00,15000,15232383,0.801691,0.000000
2017-05-04T01:00:28-07:00,16000,16235170,0.811743,1.002714
2017-05-04T01:00:29-07:00,17000,17246258,0.821234,1.011054
2017-05-04T01:00:30-07:00,18000,18250833,0.829570,1.004653
2017-05-04T01:00:31-07:00,19000,19253675,0.836951,0.998645
2017-05-04T01:00:32-07:00,19000,19253675,0.802223,0.000000
2017-05-04T01:00:33-07:00,20000,20262967,0.810508,1.009367
2017-05-04T01:00:34-07:00,21000,21274111,0.818224,1.011101
2017-05-04T01:00:35-07:00,21000,21274111,0.787919,0.000000
2017-05-04T01:00:36-07:00,22000,22292285,0.796143,1.018200
2017-05-04T01:00:37-07:00,23000,23315047,0.803958,1.022789
2017-05-04T01:00:38-07:00,24000,24329327,0.810835,1.009283
2017-05-04T01:00:39-07:00,24000,24329327,0.784808,0.000000
2017-05-04T01:00:40-07:00,25000,25346473,0.792069,1.017146
2017-05-04T01:00:41-07:00,26000,26366625,0.798980,1.020157
