date,queries_finished,avg_queries_per_second,queries_per_second
2016-06-08T03:45:44-07:00,0,0.000000,0.000000
2016-06-08T03:45:49-07:00,7977,1595.334263,1595.334328
2016-06-08T03:45:54-07:00,16014,1601.360236,1607.386406
2016-06-08T03:45:59-07:00,24073,1604.840124,1611.800073
2016-06-08T03:46:04-07:00,32074,1603.682622,1600.210038
2016-06-08T03:46:09-07:00,40101,1603.964063,1605.089619
2016-06-08T03:46:14-07:00,48130,1604.319854,1606.099226
2016-06-08T03:46:19-07:00,56125,1603.561085,1599.008411
2016-06-08T03:46:24-07:00,64111,1602.766717,1597.206083
2016-06-08T03:46:29-07:00,72153,1603.392205,1608.396120
2016-06-08T03:46:34-07:00,80159,1603.173270,1601.202844
2016-06-08T03:46:39-07:00,88173,1603.138477,1602.790544
2016-06-08T03:46:44-07:00,96197,1603.278736,1604.821620
2016-06-08T03:46:44-07:00,96198,1603.285568,2716.963087
