date,docs_indexed,plaintext_bytes_indexed,avg_mb_per_second
2015-12-27T23:22:33-08:00,0,0,0.000000
2015-12-27T23:22:34-08:00,0,0,0.000000
2015-12-27T23:22:35-08:00,0,0,0.000000
2015-12-27T23:22:36-08:00,1000,1022787,0.340659
2015-12-27T23:22:37-08:00,1000,1022787,0.253617
2015-12-27T23:22:38-08:00,1000,1022787,0.204545
2015-12-27T23:22:39-08:00,1000,1022787,0.170452
2015-12-27T23:22:40-08:00,2000,2041607,0.291644
2015-12-27T23:22:41-08:00,3000,3048832,0.381087
2015-12-27T23:22:42-08:00,4000,4065978,0.450648
2015-12-27T23:22:43-08:00,4000,4065978,0.406586
2015-12-27T23:22:44-08:00,5000,5080124,0.461813
2015-12-27T23:22:45-08:00,6000,6100702,0.508375
2015-12-27T23:22:46-08:00,7000,7120523,0.547716
2015-12-27T23:22:47-08:00,8000,8131173,0.580780
2015-12-27T23:22:48-08:00,9000,9149804,0.609972
2015-12-27T23:22:49-08:00,9000,9149804,0.571849
2015-12-27T23:22:50-08:00,10000,10167406,0.598070
2015-12-27T23:22:51-08:00,11000,11182239,0.621224
2015-12-27T23:22:52-08:00,11000,11182239,0.588530
2015-12-27T23:22:53-08:00,12000,12199594,0.609969
2015-12-27T23:22:54-08:00,13000,13210416,0.629055
2015-12-27T23:22:55-08:00,14000,14218243,0.646272
2015-12-27T23:22:56-08:00,14000,14218243,0.618175
2015-12-27T23:22:57-08:00,16000,16235170,0.676455
2015-12-27T23:22:58-08:00,16000,16235170,0.649397
2015-12-27T23:22:59-08:00,17000,17246258,0.663308
2015-12-27T23:23:00-08:00,18000,18250833,0.675903
2015-12-27T23:23:01-08:00,18000,18250833,0.651760
2015-12-27T23:23:02-08:00,18000,18250833,0.629331
2015-12-27T23:23:03-08:00,19000,19253675,0.641782
2015-12-27T23:23:04-08:00,20000,20262967,0.653636
2015-12-27T23:23:05-08:00,21000,21274111,0.664807
2015-12-27T23:23:06-08:00,22000,22292285,0.675516
2015-12-27T23:23:07-08:00,23000,23315047,0.685729
2015-12-27T23:23:08-08:00,23000,23315047,0.666137
2015-12-27T23:23:09-08:00,24000,24329327,0.675808
2015-12-27T23:23:10-08:00,25000,25346473,0.685001
2015-12-27T23:23:11-08:00,25000,25346473,0.667007
2015-12-27T23:23:12-08:00,26000,26366625,0.676062
2015-12-27T23:23:13-08:00,26000,26366625,0.659159
2015-12-27T23:23:14-08:00,27000,27378185,0.667755
2015-12-27T23:23:15-08:00,28000,28392653,0.676009
2015-12-27T23:23:16-08:00,29000,29408390,0.683910
2015-12-27T23:23:17-08:00,30000,30419006,0.691335
2015-12-27T23:23:18-08:00,30000,30419006,0.675972
2015-12-27T23:23:19-08:00,31000,31415095,0.682931
2015-12-27T23:23:20-08:00,32000,32420164,0.689755
2015-12-27T23:23:21-08:00,32000,32420164,0.675416
2015-12-27T23:23:22-08:00,33000,33430060,0.682240
2015-12-27T23:23:23-08:00,34000,34441547,0.688826
2015-12-27T23:23:24-08:00,35000,35456989,0.695230
2015-12-27T23:23:25-08:00,35000,35456989,0.681859
2015-12-27T23:23:26-08:00,36000,36464235,0.688000
2015-12-27T23:23:27-08:00,37000,37474099,0.693959
2015-12-27T23:23:28-08:00,37000,37474099,0.681343
2015-12-27T23:23:29-08:00,38000,38484053,0.687210
2015-12-27T23:23:30-08:00,39000,39498320,0.692924
2015-12-27T23:23:31-08:00,39000,39498320,0.681002
2015-12-27T23:23:32-08:00,40000,40513989,0.686674
2015-12-27T23:23:33-08:00,41000,41528758,0.692142
2015-12-27T23:23:34-08:00,42000,42541195,0.697392
2015-12-27T23:23:35-08:00,42000,42541195,0.686144
2015-12-27T23:23:36-08:00,43000,43551358,0.691287
2015-12-27T23:23:37-08:00,44000,44556048,0.696184
2015-12-27T23:23:38-08:00,45000,45580518,0.701235
2015-12-27T23:23:39-08:00,45000,45580518,0.690610
2015-12-27T23:23:40-08:00,46000,46598320,0.695494
2015-12-27T23:23:41-08:00,46000,46598320,0.685265
2015-12-27T23:23:42-08:00,47000,47614354,0.690060
2015-12-27T23:23:43-08:00,47000,47614354,0.680065
2015-12-27T23:23:44-08:00,48000,48626994,0.684884
2015-12-27T23:23:45-08:00,48000,48626994,0.675372
2015-12-27T23:23:46-08:00,49000,49638872,0.679981
2015-12-27T23:23:47-08:00,50000,50651542,0.684477
2015-12-27T23:23:48-08:00,50000,50651542,0.675351
2015-12-27T23:23:49-08:00,51000,51669660,0.679860
2015-12-27T23:23:50-08:00,52000,52685121,0.684219
2015-12-27T23:23:51-08:00,53000,53700273,0.688462
2015-12-27T23:23:52-08:00,53000,53700273,0.679747
2015-12-27T23:23:53-08:00,54000,54709392,0.683642
2015-12-27T23:23:54-08:00,54000,54709392,0.675422
2015-12-27T23:23:55-08:00,54000,54709392,0.667185
2015-12-27T23:23:56-08:00,55000,55719182,0.671312
2015-12-27T23:23:57-08:00,56000,56731191,0.675368
2015-12-27T23:23:58-08:00,56000,56731191,0.667423
2015-12-27T23:23:59-08:00,57000,57747920,0.671484
2015-12-27T23:24:00-08:00,57000,57747920,0.663766
2015-12-27T23:24:01-08:00,58000,58760715,0.667733
2015-12-27T23:24:02-08:00,58000,58760715,0.660230
2015-12-27T23:24:03-08:00,59000,59777079,0.664187
2015-12-27T23:24:04-08:00,59000,59777079,0.656889
2015-12-27T23:24:05-08:00,60000,60793761,0.660799
2015-12-27T23:24:06-08:00,61000,61805178,0.664569
2015-12-27T23:24:07-08:00,61000,61805178,0.657499
2015-12-27T23:24:08-08:00,62000,62814906,0.661207
2015-12-27T23:24:09-08:00,63000,63829802,0.664891
2015-12-27T23:24:10-08:00,63000,63829802,0.658037
