date,queries_finished,avg_queries_per_second,queries_per_second
2016-06-08T04:36:19-07:00,0,0.000000,0.000000
2016-06-08T04:36:24-07:00,7249,1449.707722,1449.707777
2016-06-08T04:36:29-07:00,14688,1468.757880,1487.809370
2016-06-08T04:36:34-07:00,22032,1468.768530,1468.789832
2016-06-08T04:36:39-07:00,29476,1473.775725,1488.797608
2016-06-08T04:36:44-07:00,36848,1473.902458,1474.409400
2016-06-08T04:36:49-07:00,44259,1475.283850,1482.190849
2016-06-08T04:36:54-07:00,51689,1476.816947,1486.015724
2016-06-08T04:36:59-07:00,59070,1476.737724,1476.183167
2016-06-08T04:37:04-07:00,66499,1477.744666,1485.800270
2016-06-08T04:37:09-07:00,73919,1478.370903,1484.007110
2016-06-08T04:37:14-07:00,81324,1478.607891,1480.977745
2016-06-08T04:37:19-07:00,88809,1480.144095,1497.042943
