date,queries_finished,avg_queries_per_second,queries_per_second
2016-06-06T20:56:48-07:00,0,0.000000,0.000000
2016-06-06T20:56:53-07:00,11443,2288.468620,2288.468738
2016-06-06T20:56:58-07:00,22960,2295.937319,2303.406467
2016-06-06T20:57:03-07:00,34441,2296.022409,2296.192593
2016-06-06T20:57:08-07:00,46027,2301.310381,2317.174426
2016-06-06T20:57:13-07:00,57508,2300.294798,2296.232341
2016-06-06T20:57:18-07:00,68986,2299.511720,2295.596291
2016-06-06T20:57:23-07:00,80472,2299.182142,2297.204656
2016-06-06T20:57:28-07:00,91973,2299.306789,2300.179311
2016-06-06T20:57:33-07:00,103500,2299.984831,2305.409237
2016-06-06T20:57:38-07:00,114978,2299.546112,2295.597619
2016-06-06T20:57:43-07:00,126465,2299.350962,2297.399452
2016-06-06T20:57:48-07:00,137946,2299.089682,2296.215567
2016-06-06T20:57:48-07:00,137947,2299.092120,2693.029631
