date,queries_finished,avg_queries_per_second,queries_per_second
2016-10-08T02:54:59-07:00,0,0.000000,0.000000
2016-10-08T02:55:04-07:00,15507,3101.268589,3101.268690
2016-10-08T02:55:09-07:00,31039,3103.829200,3106.389911
2016-10-08T02:55:14-07:00,46539,3102.544183,3099.974111
2016-10-08T02:55:19-07:00,62090,3104.464795,3110.226786
2016-10-08T02:55:24-07:00,77626,3105.014418,3107.212943
2016-10-08T02:55:29-07:00,93162,3105.376341,3107.185962
2016-10-08T02:55:34-07:00,108713,3106.064548,3110.193811
2016-10-08T02:55:39-07:00,124277,3106.907282,3112.806471
2016-10-08T02:55:44-07:00,139833,3107.383944,3111.197263
2016-10-08T02:55:49-07:00,155395,3107.889968,3112.444274
2016-10-08T02:55:54-07:00,170933,3107.862847,3107.591633
2016-10-08T02:55:59-07:00,186498,3108.290954,3113.000148
2016-10-08T02:55:59-07:00,186499,3108.293020,3548.137583
