date,queries_finished,avg_queries_per_second,queries_per_second
2016-06-07T03:03:31-07:00,0,0.000000,0.000000
2016-06-07T03:03:36-07:00,12,2.399864,2.399865
2016-06-07T03:03:41-07:00,26,2.599923,2.799992
2016-06-07T03:03:46-07:00,40,2.666612,2.799995
2016-06-07T03:03:51-07:00,53,2.649958,2.599993
2016-06-07T03:03:56-07:00,67,2.679972,2.800035
2016-06-07T03:04:01-07:00,82,2.733307,2.999984
2016-06-07T03:04:06-07:00,96,2.742833,2.799988
2016-06-07T03:04:11-07:00,111,2.774982,3.000027
2016-06-07T03:04:16-07:00,125,2.777760,2.799981
2016-06-07T03:04:21-07:00,139,2.779983,2.799990
2016-06-07T03:04:26-07:00,153,2.781803,2.800006
2016-06-07T03:04:31-07:00,167,2.783322,2.800034
2016-06-07T03:04:31-07:00,168,2.799278,65.645037
