date,docs_indexed,plaintext_bytes_indexed,avg_mb_per_second,mb_per_second
2017-01-30T00:08:17-08:00,0,0,0.000000,0.000000
2017-01-30T00:08:18-08:00,0,0,0.000000,0.000000
2017-01-30T00:08:19-08:00,0,0,0.000000,0.000000
2017-01-30T00:08:20-08:00,0,0,0.000000,0.000000
2017-01-30T00:08:21-08:00,0,0,0.000000,0.000000
2017-01-30T00:08:22-08:00,0,0,0.000000,0.000000
2017-01-30T00:08:23-08:00,0,0,0.000000,0.000000
2017-01-30T00:08:24-08:00,0,0,0.000000,0.000000
2017-01-30T00:08:25-08:00,0,0,0.000000,0.000000
2017-01-30T00:08:26-08:00,0,0,0.000000,0.000000
2017-01-30T00:08:27-08:00,1000,1022787,0.102274,1.022888
2017-01-30T00:08:28-08:00,3000,3048832,0.277154,2.025965
2017-01-30T00:08:29-08:00,4000,4065978,0.338817,1.017126
2017-01-30T00:08:30-08:00,5000,5080124,0.390763,1.014167
2017-01-30T00:08:31-08:00,6000,6100702,0.435663,1.017768
2017-01-30T00:08:32-08:00,7000,7120523,0.474687,1.022701
2017-01-30T00:08:33-08:00,8000,8131173,0.508182,1.010594
2017-01-30T00:08:34-08:00,9000,9152402,0.538360,1.021200
2017-01-30T00:08:35-08:00,10000,10170004,0.564984,1.017610
2017-01-30T00:08:36-08:00,10000,10170004,0.535250,0.000000
2017-01-30T00:08:37-08:00,11000,11184837,0.559229,1.014841
2017-01-30T00:08:38-08:00,12000,12202192,0.581042,1.017277
2017-01-30T00:08:39-08:00,13000,13213014,0.600573,1.010700
2017-01-30T00:08:40-08:00,14000,14220841,0.618283,1.007972
2017-01-30T00:08:41-08:00,15000,15234981,0.634778,1.014162
2017-01-30T00:08:42-08:00,15000,15234981,0.609388,0.000000
2017-01-30T00:08:43-08:00,16000,16237768,0.624518,1.002767
2017-01-30T00:08:44-08:00,17000,17248856,0.638834,1.011037
2017-01-30T00:08:45-08:00,18000,18253431,0.651896,1.004572
2017-01-30T00:08:46-08:00,19000,19256273,0.663998,1.002848
2017-01-30T00:08:47-08:00,19000,19256273,0.641866,0.000000
2017-01-30T00:08:48-08:00,20000,20265565,0.653717,1.009234
2017-01-30T00:08:49-08:00,21000,21276709,0.664885,1.011066
2017-01-30T00:08:50-08:00,22000,22294883,0.675591,1.018232
2017-01-30T00:08:51-08:00,22000,22294883,0.655722,0.000000
2017-01-30T00:08:52-08:00,23000,23317645,0.666210,1.022818
2017-01-30T00:08:53-08:00,24000,24331925,0.675877,1.014241
2017-01-30T00:08:54-08:00,24000,24331925,0.657609,0.000000
2017-01-30T00:08:55-08:00,25000,25349071,0.667072,1.017218
2017-01-30T00:08:56-08:00,26000,26369223,0.676124,1.020073
2017-01-30T00:08:57-08:00,26000,26369223,0.659222,0.000000
2017-01-30T00:08:58-08:00,27000,27380783,0.667815,1.011537
2017-01-30T00:08:59-08:00,27000,27380783,0.651915,0.000000
2017-01-30T00:09:00-08:00,28000,28395251,0.660346,1.014479
2017-01-30T00:09:01-08:00,29000,29410988,0.668424,1.015782
2017-01-30T00:09:02-08:00,29000,29410988,0.653571,0.000000
2017-01-30T00:09:03-08:00,30000,30421604,0.661332,1.010562
2017-01-30T00:09:04-08:00,31000,31417693,0.668454,0.996097
2017-01-30T00:09:05-08:00,31000,31417693,0.654528,0.000000
2017-01-30T00:09:06-08:00,32000,32422762,0.661682,1.005114
2017-01-30T00:09:07-08:00,33000,33432658,0.668647,1.009959
2017-01-30T00:09:08-08:00,33000,33432658,0.655535,0.000000
2017-01-30T00:09:09-08:00,34000,34444145,0.662381,1.011544
2017-01-30T00:09:10-08:00,34000,34444145,0.649884,0.000000
2017-01-30T00:09:11-08:00,35000,35459587,0.656652,1.015369
2017-01-30T00:09:12-08:00,35000,35459587,0.644715,0.000000
2017-01-30T00:09:13-08:00,36000,36466833,0.651187,1.007123
2017-01-30T00:09:14-08:00,37000,37476697,0.657480,1.009890
2017-01-30T00:09:15-08:00,37000,37476697,0.646144,0.000000
2017-01-30T00:09:16-08:00,38000,38486651,0.652205,1.000442
2017-01-30T00:09:17-08:00,38000,38486651,0.641439,0.000000
2017-01-30T00:09:18-08:00,39000,39500918,0.647551,1.014261
2017-01-30T00:09:19-08:00,40000,40516587,0.653488,1.015628
2017-01-30T00:09:20-08:00,40000,40516587,0.643115,0.000000
2017-01-30T00:09:21-08:00,41000,41531356,0.648922,1.014747
2017-01-30T00:09:22-08:00,41000,41531356,0.638940,0.000000
2017-01-30T00:09:23-08:00,42000,42543793,0.644598,1.012417
2017-01-30T00:09:24-08:00,42000,42543793,0.634977,0.000000
2017-01-30T00:09:25-08:00,43000,43553956,0.640495,1.010154
2017-01-30T00:09:26-08:00,44000,44558646,0.645773,1.004690
2017-01-30T00:09:27-08:00,44000,44558646,0.636548,0.000000
2017-01-30T00:09:28-08:00,45000,45583116,0.642011,1.024384
2017-01-30T00:09:29-08:00,46000,46600918,0.647231,1.017860
2017-01-30T00:09:30-08:00,46000,46600918,0.638364,0.000000
2017-01-30T00:09:31-08:00,47000,47616952,0.643468,1.016044
2017-01-30T00:09:32-08:00,47000,47616952,0.634889,0.000000
2017-01-30T00:09:33-08:00,48000,48629592,0.639858,1.012574
2017-01-30T00:09:34-08:00,49000,49641470,0.644690,1.011894
2017-01-30T00:09:35-08:00,49000,49641470,0.636425,0.000000
2017-01-30T00:09:36-08:00,50000,50654140,0.641187,1.012623
2017-01-30T00:09:37-08:00,50000,50654140,0.633173,0.000000
2017-01-30T00:09:38-08:00,51000,51672258,0.637925,1.018056
2017-01-30T00:09:39-08:00,51000,51672258,0.630145,0.000000
2017-01-30T00:09:40-08:00,52000,52687719,0.634787,1.015413
2017-01-30T00:09:41-08:00,52000,52687719,0.627231,0.000000
2017-01-30T00:09:42-08:00,53000,53702871,0.631795,1.015190
2017-01-30T00:09:43-08:00,54000,54711990,0.636182,1.009093
2017-01-30T00:09:44-08:00,54000,54711990,0.628869,0.000000
2017-01-30T00:09:45-08:00,55000,55721780,0.633198,1.009838
2017-01-30T00:09:46-08:00,55000,55721780,0.626084,0.000000
2017-01-30T00:09:47-08:00,56000,56733789,0.630372,1.012082
2017-01-30T00:09:48-08:00,56000,56733789,0.623444,0.000000
2017-01-30T00:09:49-08:00,57000,57750518,0.627719,1.016751
2017-01-30T00:09:50-08:00,58000,58763313,0.631809,1.005304
2017-01-30T00:09:51-08:00,58000,58763313,0.625138,0.000000
2017-01-30T00:09:52-08:00,59000,59779677,0.629257,1.016446
2017-01-30T00:09:53-08:00,60000,60796359,0.633292,1.016675
2017-01-30T00:09:54-08:00,60000,60796359,0.626763,0.000000
2017-01-30T00:09:55-08:00,61000,61807776,0.630688,1.011457
2017-01-30T00:09:56-08:00,61000,61807776,0.624317,0.000000
2017-01-30T00:09:57-08:00,62000,62817504,0.628172,1.009824
2017-01-30T00:09:58-08:00,62000,62817504,0.621952,0.000000
2017-01-30T00:09:59-08:00,63000,63832400,0.625805,1.014909
2017-01-30T00:10:00-08:00,63000,63832400,0.619729,0.000000
2017-01-30T00:10:01-08:00,64000,64848457,0.623540,1.015972
2017-01-30T00:10:02-08:00,64000,64848457,0.617602,0.000000
2017-01-30T00:10:03-08:00,65000,65866218,0.621376,1.017666
2017-01-30T00:10:04-08:00,66000,66881650,0.625059,1.015481
2017-01-30T00:10:05-08:00,66000,66881650,0.619271,0.000000
2017-01-30T00:10:06-08:00,67000,67898571,0.622919,1.016897
2017-01-30T00:10:07-08:00,67000,67898571,0.617257,0.000000
2017-01-30T00:10:08-08:00,68000,68916427,0.620866,1.017826
2017-01-30T00:10:09-08:00,68000,68916427,0.615322,0.000000
2017-01-30T00:10:10-08:00,69000,69930948,0.618855,1.014542
2017-01-30T00:10:11-08:00,70000,70940960,0.622250,1.003298
2017-01-30T00:10:12-08:00,70000,70940960,0.616875,0.000000
2017-01-30T00:10:13-08:00,71000,71959651,0.620339,1.018654
2017-01-30T00:10:14-08:00,71000,71959651,0.615037,0.000000
2017-01-30T00:10:15-08:00,72000,72978282,0.618457,1.018582
2017-01-30T00:10:16-08:00,72000,72978282,0.613260,0.000000
2017-01-30T00:10:17-08:00,73000,73993472,0.616610,1.015298
2017-01-30T00:10:18-08:00,74000,75005393,0.619877,1.011928
2017-01-30T00:10:19-08:00,74000,75005393,0.614795,0.000000
2017-01-30T00:10:20-08:00,75000,76027125,0.618104,1.021774
2017-01-30T00:10:21-08:00,75000,76027125,0.613120,0.000000
2017-01-30T00:10:22-08:00,75000,76027125,0.608215,0.000000
2017-01-30T00:10:23-08:00,76000,77043768,0.611456,1.016503
2017-01-30T00:10:24-08:00,77000,78058943,0.614635,1.015221
