date,queries_finished,avg_queries_per_second,queries_per_second
2016-11-17T04:00:02-08:00,0,0.000000,0.000000
2016-11-17T04:00:07-08:00,74,14.799088,14.799089
2016-11-17T04:00:12-08:00,152,15.199565,15.600068
2016-11-17T04:00:17-08:00,232,15.466331,15.999875
2016-11-17T04:00:22-08:00,310,15.499744,15.599985
2016-11-17T04:00:27-08:00,388,15.519779,15.599920
2016-11-17T04:00:32-08:00,467,15.566525,15.800261
2016-11-17T04:00:37-08:00,546,15.599851,15.799810
2016-11-17T04:00:42-08:00,624,15.599867,15.599978
2016-11-17T04:00:47-08:00,703,15.622110,15.800052
2016-11-17T04:00:52-08:00,778,15.559899,14.999997
2016-11-17T04:00:57-08:00,856,15.563546,15.600012
2016-11-17T04:01:02-08:00,935,15.583263,15.800153
2016-11-17T04:01:03-08:00,936,15.590704,28.165838
