date,queries_finished,avg_queries_per_second,queries_per_second
2016-11-18T04:10:45-08:00,0,0.000000,0.000000
2016-11-18T04:10:50-08:00,758,151.589632,151.589638
2016-11-18T04:10:55-08:00,1536,153.595058,155.600628
2016-11-18T04:11:00-08:00,2276,151.729924,147.999548
2016-11-18T04:11:05-08:00,3021,151.047454,148.999997
2016-11-18T04:11:10-08:00,3766,150.638043,149.000367
2016-11-18T04:11:15-08:00,4513,150.431850,149.400867
2016-11-18T04:11:20-08:00,5257,150.198610,148.799166
2016-11-18T04:11:25-08:00,6002,150.048859,149.000588
2016-11-18T04:11:30-08:00,6748,149.954508,149.199694
2016-11-18T04:11:35-08:00,7493,149.859033,148.999756
2016-11-18T04:11:40-08:00,8237,149.762757,148.799989
2016-11-18T04:11:45-08:00,8981,149.682731,148.802422
2016-11-18T04:11:45-08:00,8982,149.691797,328.269233
