date,queries_finished,avg_queries_per_second,queries_per_second
2017-04-18T01:52:54-07:00,0,0.000000,0.000000
2017-04-18T01:52:59-07:00,516,103.188918,103.188923
2017-04-18T01:53:04-07:00,1156,115.595104,128.002905
2017-04-18T01:53:09-07:00,1746,116.396662,117.999843
2017-04-18T01:53:14-07:00,2353,117.646647,121.396607
2017-04-18T01:53:19-07:00,3002,120.077122,129.799241
2017-04-18T01:53:24-07:00,3598,119.931676,119.204399
2017-04-18T01:53:29-07:00,4192,119.770077,118.800467
2017-04-18T01:53:34-07:00,4818,120.448208,125.194991
2017-04-18T01:53:39-07:00,5443,120.954518,125.005229
2017-04-18T01:53:44-07:00,6035,120.698453,118.393959
2017-04-18T01:53:49-07:00,6652,120.944526,123.405402
2017-04-18T01:53:54-07:00,7283,121.382802,126.204025
2017-04-18T01:53:54-07:00,7284,121.391137,242.819700
