date,docs_indexed,plaintext_bytes_indexed,avg_mb_per_second,mb_per_second
2016-03-11T02:29:22-08:00,0,0,0.000000,0.000000
2016-03-11T02:29:23-08:00,12000,12199594,12.143476,12.143479
2016-03-11T02:29:24-08:00,34000,34441547,17.218077,22.338188
2016-03-11T02:29:25-08:00,57000,57747920,19.246300,23.302749
2016-03-11T02:29:26-08:00,93000,94261615,23.563471,36.518831
2016-03-11T02:29:27-08:00,117000,118605494,23.719191,24.342078
2016-03-11T02:29:28-08:00,145000,146999645,24.498452,28.395213
2016-03-11T02:29:29-08:00,168000,170372934,24.337310,23.370515
2016-03-11T02:29:30-08:00,182000,184556471,23.068375,14.184571
2016-03-11T02:29:30-08:00,200000,202846298,23.463404,28.364688
