date,queries_finished,avg_queries_per_second,queries_per_second
2016-06-08T11:42:53-07:00,0,0.000000,0.000000
2016-06-08T11:42:58-07:00,91,18.199248,18.199249
2016-06-08T11:43:03-07:00,183,18.299550,18.399854
2016-06-08T11:43:08-07:00,276,18.399709,18.600033
2016-06-08T11:43:13-07:00,368,18.399785,18.400014
2016-06-08T11:43:18-07:00,460,18.399816,18.399938
2016-06-08T11:43:23-07:00,553,18.433187,18.600044
2016-06-08T11:43:28-07:00,646,18.457014,18.599976
2016-06-08T11:43:33-07:00,738,18.449887,18.399996
2016-06-08T11:43:38-07:00,831,18.466563,18.599974
2016-06-08T11:43:43-07:00,922,18.439913,18.200061
2016-06-08T11:43:48-07:00,1015,18.454470,18.600046
2016-06-08T11:43:53-07:00,1108,18.466614,18.600194
2016-06-08T11:43:53-07:00,1109,18.471995,27.279146
