date,queries_finished,avg_queries_per_second,queries_per_second
2016-09-08T02:42:58-07:00,0,0.000000,0.000000
2016-09-08T02:43:03-07:00,286,57.196802,57.196804
2016-09-08T02:43:08-07:00,571,57.094622,56.992450
2016-09-08T02:43:13-07:00,890,59.332123,63.808116
2016-09-08T02:43:18-07:00,1221,61.049086,66.200087
2016-09-08T02:43:23-07:00,1582,63.279221,72.199880
2016-09-08T02:43:28-07:00,1881,62.699395,59.800217
2016-09-08T02:43:33-07:00,2239,63.971042,71.601117
2016-09-08T02:43:38-07:00,2528,63.199556,57.799196
2016-09-08T02:43:43-07:00,2816,62.577368,57.599843
2016-09-08T02:43:48-07:00,3167,63.339671,70.200497
2016-09-08T02:43:53-07:00,3459,62.890601,58.399887
2016-09-08T02:43:58-07:00,3750,62.499819,58.201111
2016-09-08T02:43:58-07:00,3751,62.516183,3442.068270
