date,docs_indexed,plaintext_bytes_indexed,avg_mb_per_second
2015-12-27T21:24:09-08:00,0,0,0.000000
2015-12-27T21:24:10-08:00,0,0,0.000000
2015-12-27T21:24:11-08:00,1000,1022787,0.507590
2015-12-27T21:24:12-08:00,2000,2041607,0.675772
2015-12-27T21:24:13-08:00,4000,4065978,1.016369
2015-12-27T21:24:14-08:00,5000,5080124,1.015902
2015-12-27T21:24:15-08:00,6000,6100702,1.016608
2015-12-27T21:24:16-08:00,6000,6100702,0.871470
2015-12-27T21:24:17-08:00,8000,8131173,1.016328
2015-12-27T21:24:18-08:00,9000,9149804,1.016585
2015-12-27T21:24:19-08:00,11000,11182239,1.118161
2015-12-27T21:24:20-08:00,12000,12199594,1.108687
2015-12-27T21:24:21-08:00,12000,12199594,1.016591
2015-12-27T21:24:22-08:00,14000,14218243,1.093665
2015-12-27T21:24:23-08:00,15000,15232383,1.087987
2015-12-27T21:24:24-08:00,16000,16235170,1.082301
2015-12-27T21:24:25-08:00,18000,18250833,1.140637
2015-12-27T21:24:26-08:00,19000,19253675,1.132531
2015-12-27T21:24:27-08:00,21000,21274111,1.181861
2015-12-27T21:24:28-08:00,22000,22292285,1.173239
2015-12-27T21:24:29-08:00,23000,23315047,1.165721
2015-12-27T21:24:30-08:00,24000,24329327,1.158509
2015-12-27T21:24:31-08:00,26000,26366625,1.198450
2015-12-27T21:24:32-08:00,27000,27378185,1.190327
2015-12-27T21:24:33-08:00,28000,28392653,1.183000
2015-12-27T21:24:34-08:00,29000,29408390,1.176217
2015-12-27T21:24:35-08:00,30000,30419006,1.169938
2015-12-27T21:24:36-08:00,31000,31415095,1.163498
2015-12-27T21:24:37-08:00,33000,33430060,1.193906
2015-12-27T21:24:38-08:00,34000,34441547,1.187615
2015-12-27T21:24:39-08:00,35000,35456989,1.181877
2015-12-27T21:24:40-08:00,37000,37474099,1.208819
2015-12-27T21:24:41-08:00,38000,38484053,1.202604
2015-12-27T21:24:42-08:00,40000,40513989,1.227676
2015-12-27T21:24:43-08:00,41000,41528758,1.221415
2015-12-27T21:24:44-08:00,43000,43551358,1.244305
2015-12-27T21:24:45-08:00,45000,45580518,1.266105
2015-12-27T21:24:46-08:00,46000,46598320,1.259394
2015-12-27T21:24:47-08:00,48000,48626994,1.279639
2015-12-27T21:24:48-08:00,49000,49638872,1.272773
2015-12-27T21:24:49-08:00,51000,51669660,1.291723
2015-12-27T21:24:50-08:00,52000,52685121,1.284984
2015-12-27T21:24:51-08:00,54000,54709392,1.302588
2015-12-27T21:24:52-08:00,57000,57747920,1.342957
2015-12-27T21:24:53-08:00,59000,59777079,1.358552
2015-12-27T21:24:54-08:00,61000,61805178,1.373432
2015-12-27T21:24:55-08:00,62000,62814906,1.365527
2015-12-27T21:24:56-08:00,64000,64845859,1.379683
2015-12-27T21:24:57-08:00,67000,67895973,1.414483
2015-12-27T21:24:58-08:00,69000,69928350,1.427093
2015-12-27T21:24:59-08:00,71000,71957053,1.439125
2015-12-27T21:25:00-08:00,73000,73993472,1.450836
2015-12-27T21:25:01-08:00,76000,77043768,1.481593
2015-12-27T21:25:02-08:00,79000,80101904,1.511340
2015-12-27T21:25:03-08:00,81000,82125309,1.520823
2015-12-27T21:25:04-08:00,83000,84142708,1.529851
2015-12-27T21:25:05-08:00,85000,86142022,1.538234
2015-12-27T21:25:06-08:00,87000,88167283,1.546779
2015-12-27T21:25:07-08:00,89000,90201545,1.555184
2015-12-27T21:25:08-08:00,89000,90201545,1.528827
2015-12-27T21:25:09-08:00,91000,92232589,1.537196
2015-12-27T21:25:10-08:00,92000,93245265,1.528598
2015-12-27T21:25:11-08:00,95000,96285688,1.552981
2015-12-27T21:25:12-08:00,97000,98316284,1.560562
2015-12-27T21:25:13-08:00,99000,100337640,1.567762
2015-12-27T21:25:14-08:00,100000,101347173,1.578684
