date,queries_finished,avg_queries_per_second,queries_per_second
2016-11-20T03:18:27-08:00,0,0.000000,0.000000
2016-11-20T03:18:32-08:00,13,2.599856,2.599856
2016-11-20T03:18:37-08:00,28,2.799914,2.999982
2016-11-20T03:18:42-08:00,43,2.866605,2.999988
2016-11-20T03:18:47-08:00,59,2.949960,3.200033
2016-11-20T03:18:52-08:00,74,2.959967,2.999997
2016-11-20T03:18:57-08:00,91,3.033303,3.399983
2016-11-20T03:19:02-08:00,106,3.028544,2.999991
2016-11-20T03:19:07-08:00,121,3.024975,2.999993
2016-11-20T03:19:12-08:00,136,3.022201,3.000009
2016-11-20T03:19:17-08:00,151,3.019985,3.000042
2016-11-20T03:19:22-08:00,166,3.018164,2.999956
2016-11-20T03:19:27-08:00,181,3.016655,3.000051
2016-11-20T03:19:27-08:00,182,3.018481,3.389894
