date,queries_finished,avg_queries_per_second,queries_per_second
2017-01-25T02:48:24-08:00,0,0.000000,0.000000
2017-01-25T02:48:29-08:00,16349,3269.656588,3269.656730
2017-01-25T02:48:34-08:00,32752,3275.133564,3280.610798
2017-01-25T02:48:39-08:00,49185,3278.947340,3286.574989
2017-01-25T02:48:44-08:00,65639,3281.918046,3290.830388
2017-01-25T02:48:49-08:00,82073,3282.892038,3286.788032
2017-01-25T02:48:54-08:00,98490,3282.977649,3283.405710
2017-01-25T02:48:59-08:00,114922,3283.465857,3286.395118
2017-01-25T02:49:04-08:00,131336,3283.383918,3282.810339
2017-01-25T02:49:09-08:00,147749,3283.293370,3282.568988
2017-01-25T02:49:14-08:00,164178,3283.538410,3285.743748
2017-01-25T02:49:19-08:00,180626,3284.086892,3289.571700
2017-01-25T02:49:24-08:00,197092,3284.857650,3293.336394
2017-01-25T02:49:24-08:00,197093,3284.854307,2736.090400
