date,queries_finished,avg_queries_per_second,queries_per_second
2016-09-20T03:19:35-07:00,0,0.000000,0.000000
2016-09-20T03:19:40-07:00,1836,367.177252,367.177272
2016-09-20T03:19:45-07:00,3689,368.886868,370.596574
2016-09-20T03:19:50-07:00,5531,368.724194,368.398835
2016-09-20T03:19:55-07:00,7352,367.593874,364.202803
2016-09-20T03:20:00-07:00,9198,367.914986,369.199457
2016-09-20T03:20:05-07:00,10980,365.996003,356.400929
2016-09-20T03:20:10-07:00,12843,366.939114,372.597810
2016-09-20T03:20:15-07:00,14733,368.321713,378.000006
2016-09-20T03:20:20-07:00,16613,369.175005,376.001430
2016-09-20T03:20:25-07:00,18610,372.197270,399.397702
2016-09-20T03:20:30-07:00,20523,373.142947,382.599783
2016-09-20T03:20:35-07:00,22536,375.597615,402.599072
2016-09-20T03:20:35-07:00,22537,375.589839,256.102080
