date,queries_finished,avg_queries_per_second,queries_per_second
2017-04-17T02:31:54-07:00,0,0.000000,0.000000
2017-04-17T02:31:59-07:00,33330,6665.610279,6665.610572
2017-04-17T02:32:04-07:00,66719,6671.711333,6677.812755
2017-04-17T02:32:09-07:00,100146,6676.214990,6685.222319
2017-04-17T02:32:14-07:00,133548,6677.255854,6680.378525
2017-04-17T02:32:19-07:00,166999,6679.810094,6690.027009
2017-04-17T02:32:24-07:00,200440,6681.266584,6688.549576
2017-04-17T02:32:29-07:00,233834,6680.917092,6678.820113
2017-04-17T02:32:34-07:00,267277,6681.872888,6688.563480
2017-04-17T02:32:39-07:00,300699,6682.158341,6684.442001
2017-04-17T02:32:44-07:00,334115,6682.258758,6683.162507
2017-04-17T02:32:49-07:00,367549,6682.675232,6686.840023
2017-04-17T02:32:54-07:00,400986,6683.079586,6687.527586
