date,queries_finished,avg_queries_per_second,queries_per_second
2016-09-07T04:03:03-07:00,0,0.000000,0.000000
2016-09-07T04:03:08-07:00,26063,5212.256762,5212.257019
2016-09-07T04:03:13-07:00,52243,5224.133791,5236.011628
2016-09-07T04:03:18-07:00,78442,5229.353689,5239.793804
2016-09-07T04:03:23-07:00,104566,5228.226825,5224.846130
2016-09-07T04:03:28-07:00,130788,5231.452341,5244.354473
2016-09-07T04:03:33-07:00,156952,5231.686629,5232.858100
2016-09-07T04:03:38-07:00,183149,5232.780150,5239.341257
2016-09-07T04:03:43-07:00,209333,5233.283599,5236.807784
2016-09-07T04:03:48-07:00,235483,5232.918553,5229.998160
2016-09-07T04:03:53-07:00,261677,5233.506522,5238.798279
2016-09-07T04:03:58-07:00,287849,5233.586616,5234.387561
2016-09-07T04:04:03-07:00,314018,5233.611975,5233.890925
2016-09-07T04:04:03-07:00,314018,5233.611156,5233.881099
