date,queries_finished,avg_queries_per_second,queries_per_second
2017-03-19T01:08:32-07:00,0,0.000000,0.000000
2017-03-19T01:08:37-07:00,8889,1777.662071,1777.662139
2017-03-19T01:08:42-07:00,18360,1835.931094,1894.204785
2017-03-19T01:08:47-07:00,27979,1865.226475,1923.820047
2017-03-19T01:08:52-07:00,37399,1869.915236,1883.981685
2017-03-19T01:08:57-07:00,46804,1872.137776,1881.028236
2017-03-19T01:09:02-07:00,56247,1874.874610,1888.558644
2017-03-19T01:09:07-07:00,65842,1881.179769,1919.011462
2017-03-19T01:09:12-07:00,75274,1881.832371,1886.400634
2017-03-19T01:09:17-07:00,84753,1883.384399,1895.800745
2017-03-19T01:09:22-07:00,94209,1884.166141,1891.201887
2017-03-19T01:09:27-07:00,103725,1885.896256,1903.197504
2017-03-19T01:09:32-07:00,113103,1885.039685,1875.617255
2017-03-19T01:09:32-07:00,113104,1885.003528,594.740000
