date,docs_indexed,plaintext_bytes_indexed,avg_mb_per_second,mb_per_second
2017-02-03T02:27:47-08:00,0,0,0.000000,0.000000
2017-02-03T02:27:48-08:00,1000,1022787,1.016458,1.016458
2017-02-03T02:27:49-08:00,3000,3048832,1.524186,2.038119
2017-02-03T02:27:50-08:00,5000,5080124,1.691410,2.024848
2017-02-03T02:27:51-08:00,7000,7120523,1.779966,2.046774
2017-02-03T02:27:52-08:00,9000,9149804,1.829852,2.029429
2017-02-03T02:27:53-08:00,10000,10167406,1.694470,1.017553
2017-02-03T02:27:54-08:00,12000,12199594,1.742709,2.032158
2017-02-03T02:27:55-08:00,14000,14218243,1.777211,2.018742
2017-02-03T02:27:56-08:00,16000,16235170,1.803846,2.016936
2017-02-03T02:27:57-08:00,17000,17246258,1.724579,1.011129
2017-02-03T02:27:58-08:00,18000,18250833,1.659104,1.004429
2017-02-03T02:27:59-08:00,20000,20262967,1.688523,2.012149
2017-02-03T02:28:00-08:00,22000,22292285,1.714735,2.029274
2017-02-03T02:28:01-08:00,24000,24329327,1.737765,2.037184
2017-02-03T02:28:02-08:00,25000,25346473,1.689719,1.017101
2017-02-03T02:28:03-08:00,27000,27378185,1.711095,2.031749
2017-02-03T02:28:04-08:00,29000,29408390,1.729861,2.030108
2017-02-03T02:28:05-08:00,31000,31415095,1.745254,2.006962
2017-02-03T02:28:06-08:00,32000,32420164,1.706294,1.005031
2017-02-03T02:28:07-08:00,34000,34441547,1.722048,2.021397
2017-02-03T02:28:08-08:00,36000,36464235,1.736363,2.022652
2017-02-03T02:28:09-08:00,37000,37474099,1.703343,1.009897
2017-02-03T02:28:10-08:00,39000,39498320,1.717280,2.023826
2017-02-03T02:28:11-08:00,41000,41528758,1.730335,2.030637
2017-02-03T02:28:12-08:00,43000,43551358,1.742031,2.022777
2017-02-03T02:28:13-08:00,45000,45580518,1.753073,2.029119
2017-02-03T02:28:14-08:00,47000,47614354,1.763472,2.033856
2017-02-03T02:28:15-08:00,48000,48626994,1.736656,1.012628
2017-02-03T02:28:16-08:00,50000,50651542,1.746582,2.024496
2017-02-03T02:28:17-08:00,51000,51669660,1.722303,1.018173
2017-02-03T02:28:18-08:00,53000,53700273,1.732245,2.030460
2017-02-03T02:28:19-08:00,55000,55719182,1.741203,2.018909
2017-02-03T02:28:20-08:00,57000,57747920,1.749918,2.028810
2017-02-03T02:28:21-08:00,59000,59777079,1.758133,2.029254
2017-02-03T02:28:22-08:00,60000,60793761,1.736950,1.016709
2017-02-03T02:28:23-08:00,62000,62814906,1.744842,2.021033
2017-02-03T02:28:24-08:00,64000,64845859,1.752577,2.031049
2017-02-03T02:28:25-08:00,66000,66879052,1.759961,2.033191
