date,docs_indexed,plaintext_bytes_indexed,avg_mb_per_second,mb_per_second
2016-03-31T02:29:32-07:00,0,0,0.000000,0.000000
2016-03-31T02:29:33-07:00,1000,1022787,1.022432,1.022433
2016-03-31T02:29:34-07:00,2000,2041607,1.019343,1.016260
2016-03-31T02:29:35-07:00,3000,3048832,1.016110,1.009620
2016-03-31T02:29:36-07:00,4000,4065978,1.016414,1.017325
2016-03-31T02:29:37-07:00,5000,5080124,1.015927,1.013980
2016-03-31T02:29:38-07:00,6000,6100702,1.016726,1.020724
2016-03-31T02:29:39-07:00,10000,10167406,1.452370,4.065798
2016-03-31T02:29:40-07:00,10000,10167406,1.270870,0.000000
2016-03-31T02:29:41-07:00,14000,14218243,1.579740,4.050765
2016-03-31T02:29:42-07:00,17000,17246258,1.724563,3.028030
2016-03-31T02:29:43-07:00,20000,20262967,1.842021,3.016593
2016-03-31T02:29:44-07:00,22000,22292285,1.857274,2.024680
2016-03-31T02:29:45-07:00,23000,23315047,1.793348,1.024645
2016-03-31T02:29:46-07:00,26000,26365281,1.883188,3.051785
2016-03-31T02:29:47-07:00,29000,29407046,1.960415,3.041536
2016-03-31T02:29:48-07:00,33000,33428716,2.089241,4.021712
2016-03-31T02:29:49-07:00,37000,37472755,2.204233,4.044229
2016-03-31T02:29:50-07:00,38000,38482709,2.137719,1.008543
2016-03-31T02:29:51-07:00,39000,39496976,2.078753,1.015724
2016-03-31T02:29:52-07:00,44000,44554704,2.227696,5.057593
2016-03-31T02:29:53-07:00,47000,47613010,2.267240,3.058079
2016-03-31T02:29:54-07:00,51000,51668316,2.348518,4.055456
2016-03-31T02:29:55-07:00,53000,53698929,2.334697,2.030614
2016-03-31T02:29:56-07:00,55000,55717838,2.321537,2.018867
2016-03-31T02:29:57-07:00,58000,58759371,2.350341,3.041678
2016-03-31T02:29:58-07:00,61000,61803834,2.377034,3.044345
2016-03-31T02:29:59-07:00,64000,64844515,2.401613,3.040674
2016-03-31T02:30:00-07:00,67000,67894629,2.424771,3.050036
2016-03-31T02:30:01-07:00,70000,70937018,2.446072,3.042524
2016-03-31T02:30:02-07:00,70000,70937018,2.364476,0.000000
2016-03-31T02:30:03-07:00,73000,73990041,2.386750,3.055548
2016-03-31T02:30:04-07:00,73000,73990041,2.312154,0.000000
2016-03-31T02:30:05-07:00,77000,78055512,2.365290,4.065798
2016-03-31T02:30:06-07:00,80000,81109996,2.385561,3.054512
