date,queries_finished,avg_queries_per_second,queries_per_second
2017-01-23T01:24:39-08:00,0,0.000000,0.000000
2017-01-23T01:24:44-08:00,37747,7548.465778,7548.465985
2017-01-23T01:24:49-08:00,75090,7508.712980,7468.953382
2017-01-23T01:24:54-08:00,112444,7496.033757,7470.674768
2017-01-23T01:24:59-08:00,149823,7490.927922,7475.610327
2017-01-23T01:25:04-08:00,187216,7488.538848,7478.981780
2017-01-23T01:25:09-08:00,224631,7487.603643,7482.927600
2017-01-23T01:25:14-08:00,262029,7486.439628,7479.455587
2017-01-23T01:25:19-08:00,299399,7484.919047,7474.274442
2017-01-23T01:25:24-08:00,336681,7481.754103,7456.434246
2017-01-23T01:25:29-08:00,374160,7483.158598,7495.799124
2017-01-23T01:25:34-08:00,411528,7482.285774,7473.557535
2017-01-23T01:25:39-08:00,448949,7482.456478,7484.334275
2017-01-23T01:25:39-08:00,448949,7482.452450,7484.285926
