date,docs_indexed,plaintext_bytes_indexed,avg_mb_per_second
2015-12-27T19:30:44-08:00,0,0,0.000000
2015-12-27T19:30:45-08:00,0,0,0.000000
2015-12-27T19:30:46-08:00,3000,3048832,1.515289
2015-12-27T19:30:47-08:00,6000,6099945,2.033073
2015-12-27T19:30:48-08:00,11000,11182239,2.795112
2015-12-27T19:30:49-08:00,14000,14218243,2.842810
2015-12-27T19:30:50-08:00,18000,18250833,3.041609
2015-12-27T19:30:51-08:00,23000,23315047,3.330538
2015-12-27T19:30:52-08:00,29000,29408390,3.675864
2015-12-27T19:30:53-08:00,33000,33430060,3.714281
2015-12-27T19:30:54-08:00,37000,37474099,3.747263
2015-12-27T19:30:55-08:00,41000,41528758,3.775187
2015-12-27T19:30:56-08:00,43000,43551358,3.628925
2015-12-27T19:30:57-08:00,49000,49638872,3.818257
2015-12-27T19:30:58-08:00,52000,52685121,3.763114
2015-12-27T19:30:59-08:00,56000,56734196,3.782164
2015-12-27T19:31:00-08:00,59000,59783971,3.736393
2015-12-27T19:31:01-08:00,59000,59783971,3.516597
2015-12-27T19:31:02-08:00,59000,59783971,3.321249
2015-12-27T19:31:03-08:00,59000,59783971,3.146448
2015-12-27T19:31:04-08:00,59000,59783971,2.989120
2015-12-27T19:31:05-08:00,62000,62814906,2.991122
2015-12-27T19:31:06-08:00,64000,64845859,2.947480
2015-12-27T19:31:07-08:00,68000,68908409,2.995958
2015-12-27T19:31:08-08:00,72000,72974781,3.040561
2015-12-27T19:31:09-08:00,75000,76027125,3.041032
2015-12-27T19:31:10-08:00,79000,80101904,3.080789
2015-12-27T19:31:11-08:00,83000,84142708,3.116345
2015-12-27T19:31:12-08:00,87000,88167283,3.148783
2015-12-27T19:31:13-08:00,91000,92232589,3.180386
2015-12-27T19:31:14-08:00,95000,96285688,3.209476
2015-12-27T19:31:15-08:00,97000,98316284,3.171448
2015-12-27T19:31:16-08:00,97000,98316284,3.072339
2015-12-27T19:31:17-08:00,97000,98316284,2.979239
2015-12-27T19:31:18-08:00,97000,98316284,2.891618
2015-12-27T19:31:19-08:00,97000,98316284,2.808998
2015-12-27T19:31:19-08:00,100000,101347173,2.853823
