date,docs_indexed,plaintext_bytes_indexed,avg_mb_per_second,mb_per_second
2016-07-23T01:36:57-07:00,0,0,0.000000,0.000000
2016-07-23T01:36:58-07:00,0,0,0.000000,0.000000
2016-07-23T01:36:59-07:00,2000,2041607,1.020470,2.041508
2016-07-23T01:37:00-07:00,4000,4065978,1.355035,2.024389
2016-07-23T01:37:01-07:00,5000,5080124,1.269813,1.014101
2016-07-23T01:37:02-07:00,7000,7120523,1.423859,2.040045
2016-07-23T01:37:03-07:00,8000,8131173,1.355046,1.010854
2016-07-23T01:37:04-07:00,9000,9149804,1.306989,1.018618
2016-07-23T01:37:05-07:00,10000,10167406,1.270818,1.017597
2016-07-23T01:37:06-07:00,12000,12199594,1.355403,2.032115
2016-07-23T01:37:07-07:00,13000,13210416,1.320957,1.010895
2016-07-23T01:37:08-07:00,14000,14218243,1.292480,1.007726
2016-07-23T01:37:09-07:00,15000,15232383,1.269287,1.014143
2016-07-23T01:37:10-07:00,17000,17246258,1.326080,2.004457
2016-07-23T01:37:11-07:00,18000,18250833,1.303567,1.009369
2016-07-23T01:37:12-07:00,19000,19253675,1.283520,1.002852
2016-07-23T01:37:13-07:00,20000,20262967,1.266379,1.009251
2016-07-23T01:37:14-07:00,21000,21274111,1.251299,1.010239
2016-07-23T01:37:15-07:00,23000,23315047,1.295227,2.042720
2016-07-23T01:37:16-07:00,24000,24329327,1.280442,1.014299
2016-07-23T01:37:17-07:00,25000,25346473,1.267283,1.017233
2016-07-23T01:37:18-07:00,26000,26366625,1.255511,1.020072
2016-07-23T01:37:19-07:00,27000,27378185,1.244422,1.011554
2016-07-23T01:37:20-07:00,29000,29408390,1.278586,2.030237
2016-07-23T01:37:21-07:00,30000,30419006,1.267421,1.010601
2016-07-23T01:37:22-07:00,31000,31415095,1.256570,0.996127
2016-07-23T01:37:23-07:00,32000,32420164,1.246895,1.005032
2016-07-23T01:37:24-07:00,33000,33430060,1.238118,1.009919
2016-07-23T01:37:25-07:00,35000,35456989,1.266290,2.026939
2016-07-23T01:37:26-07:00,36000,36464235,1.257358,1.007261
2016-07-23T01:37:27-07:00,37000,37474099,1.249109,1.009873
2016-07-23T01:37:28-07:00,38000,38484053,1.241394,1.009949
2016-07-23T01:37:29-07:00,40000,40513989,1.266037,2.030014
2016-07-23T01:37:30-07:00,41000,41528758,1.258420,1.014687
2016-07-23T01:37:31-07:00,42000,42541195,1.251187,1.012470
2016-07-23T01:37:32-07:00,43000,43551358,1.244301,1.010173
2016-07-23T01:37:33-07:00,44000,44556048,1.237645,1.004688
