date,queries_finished,avg_queries_per_second,queries_per_second
2016-10-23T04:19:20-07:00,0,0.000000,0.000000
2016-10-23T04:19:25-07:00,27232,5446.166777,5446.166959
2016-10-23T04:19:30-07:00,54519,5451.791212,5457.415904
2016-10-23T04:19:35-07:00,81807,5453.709119,5457.544972
2016-10-23T04:19:40-07:00,109072,5453.529284,5452.989771
2016-10-23T04:19:45-07:00,136363,5454.470842,5458.237150
2016-10-23T04:19:50-07:00,163658,5455.218392,5458.956144
2016-10-23T04:19:55-07:00,190962,5456.019469,5460.825995
2016-10-23T04:20:00-07:00,218244,5456.068563,5456.412228
2016-10-23T04:20:05-07:00,245568,5457.039438,5464.806493
2016-10-23T04:20:10-07:00,272864,5457.252555,5459.170609
2016-10-23T04:20:15-07:00,300180,5457.796045,5463.230999
2016-10-23T04:20:20-07:00,327543,5459.027916,5472.578500
2016-10-23T04:20:20-07:00,327544,5458.952593,989.046312
