date,queries_finished,avg_queries_per_second,queries_per_second
2016-11-14T04:00:12-08:00,0,0.000000,0.000000
2016-11-14T04:00:17-08:00,70,13.998932,13.998933
2016-11-14T04:00:22-08:00,145,14.499506,15.000122
2016-11-14T04:00:27-08:00,220,14.666374,15.000126
2016-11-14T04:00:32-08:00,295,14.749759,14.999917
2016-11-14T04:00:37-08:00,367,14.679794,14.399931
2016-11-14T04:00:42-08:00,442,14.733166,15.000032
2016-11-14T04:00:47-08:00,515,14.714143,14.600004
2016-11-14T04:00:52-08:00,590,14.749874,14.999992
2016-11-14T04:00:57-08:00,664,14.755443,14.799994
2016-11-14T04:01:02-08:00,740,14.799900,15.200012
2016-11-14T04:01:07-08:00,814,14.799905,14.799960
2016-11-14T04:01:12-08:00,889,14.816593,15.000168
2016-11-14T04:01:12-08:00,890,14.827505,42.939954
