date,queries_finished,avg_queries_per_second,queries_per_second
2016-10-06T01:25:24-07:00,0,0.000000,0.000000
2016-10-06T01:25:29-07:00,32903,6580.214777,6580.215067
2016-10-06T01:25:34-07:00,65887,6588.492676,6596.771023
2016-10-06T01:25:39-07:00,98869,6591.123933,6596.386603
2016-10-06T01:25:44-07:00,131790,6589.381484,6584.154061
2016-10-06T01:25:49-07:00,164719,6588.676841,6585.858190
2016-10-06T01:25:54-07:00,197631,6587.626776,6582.376406
2016-10-06T01:25:59-07:00,230511,6585.967421,6576.011162
2016-10-06T01:26:04-07:00,263462,6586.493299,6590.174463
2016-10-06T01:26:09-07:00,296391,6586.420382,6585.837036
2016-10-06T01:26:14-07:00,329319,6586.338613,6585.602688
2016-10-06T01:26:19-07:00,362302,6587.269637,6596.579908
2016-10-06T01:26:24-07:00,395229,6587.128262,6585.573093
2016-10-06T01:26:24-07:00,395229,6587.124471,6585.527608
