date,queries_finished,avg_queries_per_second,queries_per_second
2017-03-07T03:32:59-08:00,0,0.000000,0.000000
2017-03-07T03:33:04-08:00,31,6.199635,6.199636
2017-03-07T03:33:09-08:00,61,6.099801,5.999962
2017-03-07T03:33:14-08:00,92,6.133203,6.200009
2017-03-07T03:33:19-08:00,122,6.099898,5.999981
2017-03-07T03:33:24-08:00,153,6.119933,6.200077
2017-03-07T03:33:29-08:00,185,6.166604,6.399961
2017-03-07T03:33:34-08:00,216,6.171372,6.199979
2017-03-07T03:33:39-08:00,247,6.174959,6.200063
2017-03-07T03:33:44-08:00,278,6.177734,6.199936
2017-03-07T03:33:49-08:00,310,6.199953,6.399929
2017-03-07T03:33:54-08:00,340,6.181776,6.000005
2017-03-07T03:33:59-08:00,372,6.199972,6.400133
2017-03-07T03:34:00-08:00,373,6.203858,8.090048
