date,queries_finished,avg_queries_per_second,queries_per_second
2017-02-06T03:45:05-08:00,0,0.000000,0.000000
2017-02-06T03:45:10-08:00,154,30.798125,30.798126
2017-02-06T03:45:15-08:00,316,31.599058,32.400040
2017-02-06T03:45:20-08:00,487,32.466103,34.200257
2017-02-06T03:45:25-08:00,660,32.999626,34.600237
2017-02-06T03:45:30-08:00,823,32.919660,32.599792
2017-02-06T03:45:35-08:00,986,32.866444,32.600361
2017-02-06T03:45:40-08:00,1146,32.742639,31.999803
2017-02-06T03:45:45-08:00,1305,32.624814,31.800032
2017-02-06T03:45:50-08:00,1456,32.355393,30.200019
2017-02-06T03:45:55-08:00,1628,32.559812,34.399568
2017-02-06T03:46:00-08:00,1792,32.581690,32.800471
2017-02-06T03:46:05-08:00,1951,32.516578,31.800341
2017-02-06T03:46:05-08:00,1952,32.518016,35.588223
