date,queries_finished,avg_queries_per_second,queries_per_second
2016-10-18T02:51:10-07:00,0,0.000000,0.000000
2016-10-18T02:51:15-07:00,16626,3325.056796,3325.056916
2016-10-18T02:51:20-07:00,33334,3333.324956,3341.593456
2016-10-18T02:51:25-07:00,49984,3332.217904,3330.003746
2016-10-18T02:51:30-07:00,66684,3334.162788,3339.997522
2016-10-18T02:51:35-07:00,83369,3334.726882,3336.983271
2016-10-18T02:51:40-07:00,100071,3335.671831,3340.396620
2016-10-18T02:51:45-07:00,116769,3336.232098,3339.593720
2016-10-18T02:51:50-07:00,133480,3336.979795,3342.213737
2016-10-18T02:51:55-07:00,150210,3337.981736,3345.997306
2016-10-18T02:52:00-07:00,166880,3337.586037,3334.024695
2016-10-18T02:52:05-07:00,183598,3338.131488,3343.586000
2016-10-18T02:52:10-07:00,200309,3338.474497,3342.247664
2016-10-18T02:52:10-07:00,200310,3338.483676,7431.242429
