date,queries_finished,avg_queries_per_second,queries_per_second
2016-10-04T03:59:31-07:00,0,0.000000,0.000000
2016-10-04T03:59:36-07:00,80,15.998830,15.998831
2016-10-04T03:59:41-07:00,160,15.999388,15.999947
2016-10-04T03:59:46-07:00,241,16.066289,16.200095
2016-10-04T03:59:51-07:00,321,16.049691,15.999896
2016-10-04T03:59:56-07:00,400,15.999723,15.799850
2016-10-04T04:00:01-07:00,481,16.033124,16.200134
2016-10-04T04:00:06-07:00,561,16.028374,15.999877
2016-10-04T04:00:11-07:00,641,16.024828,16.000002
2016-10-04T04:00:16-07:00,721,16.022063,15.999941
2016-10-04T04:00:21-07:00,802,16.039869,16.200129
2016-10-04T04:00:26-07:00,882,16.036246,16.000017
2016-10-04T04:00:31-07:00,962,16.033235,16.000117
2016-10-04T04:00:31-07:00,963,16.041106,30.393160
