date,queries_finished,avg_queries_per_second,queries_per_second
2016-09-09T03:11:09-07:00,0,0.000000,0.000000
2016-09-09T03:11:14-07:00,1946,389.177532,389.177550
2016-09-09T03:11:19-07:00,3905,390.488186,391.798913
2016-09-09T03:11:24-07:00,5851,390.058676,389.199631
2016-09-09T03:11:29-07:00,7798,389.893828,389.399273
2016-09-09T03:11:34-07:00,9770,390.795042,394.399954
2016-09-09T03:11:39-07:00,11735,391.162560,393.000173
2016-09-09T03:11:44-07:00,13729,392.253662,398.800349
2016-09-09T03:11:49-07:00,15727,393.172116,399.601377
2016-09-09T03:11:54-07:00,17807,395.708395,415.998713
2016-09-09T03:11:59-07:00,19815,396.297466,401.599128
2016-09-09T03:12:04-07:00,21832,396.943291,403.401611
2016-09-09T03:12:09-07:00,23842,397.365151,402.005693
2016-09-09T03:12:09-07:00,23843,397.378165,1813.479959
