date,queries_finished,avg_queries_per_second,queries_per_second
2016-06-06T19:08:43-07:00,0,0.000000,0.000000
2016-06-06T19:08:48-07:00,226,45.198285,45.198287
2016-06-06T19:08:53-07:00,452,45.198895,45.199505
2016-06-06T19:08:58-07:00,678,45.199292,45.200085
2016-06-06T19:09:03-07:00,903,45.149470,45.000001
2016-06-06T19:09:08-07:00,1130,45.198025,45.392214
2016-06-06T19:09:13-07:00,1356,45.199620,45.207601
2016-06-06T19:09:18-07:00,1581,45.171107,45.000027
2016-06-06T19:09:23-07:00,1806,45.149746,45.000218
2016-06-06T19:09:28-07:00,2032,45.155322,45.199927
2016-06-06T19:09:33-07:00,2257,45.139818,45.000282
2016-06-06T19:09:38-07:00,2485,45.181635,45.599802
2016-06-06T19:09:43-07:00,2712,45.199845,45.400154
2016-06-06T19:09:43-07:00,2713,45.206528,75.467899
