date,queries_finished,avg_queries_per_second,queries_per_second
2017-01-28T04:06:40-08:00,0,0.000000,0.000000
2017-01-28T04:06:45-08:00,679,135.790747,135.790753
2017-01-28T04:06:50-08:00,1442,144.193947,152.597587
2017-01-28T04:06:55-08:00,2206,147.062138,152.798712
2017-01-28T04:07:00-08:00,2975,148.746963,153.801648
2017-01-28T04:07:05-08:00,3736,149.438056,152.202530
2017-01-28T04:07:10-08:00,4501,150.031274,152.997351
2017-01-28T04:07:15-08:00,5266,150.455082,152.997931
2017-01-28T04:07:20-08:00,6043,151.072910,155.397704
2017-01-28T04:07:25-08:00,6809,151.310053,153.207313
2017-01-28T04:07:30-08:00,7573,151.458898,152.798501
2017-01-28T04:07:35-08:00,8353,151.871370,155.996014
2017-01-28T04:07:40-08:00,9114,151.899015,152.203121
2017-01-28T04:07:40-08:00,9115,151.910710,509.176377
