date,queries_finished,avg_queries_per_second,queries_per_second
2017-02-12T04:18:55-08:00,0,0.000000,0.000000
2017-02-12T04:19:00-08:00,453,90.593425,90.593429
2017-02-12T04:19:05-08:00,1055,105.495935,120.399459
2017-02-12T04:19:10-08:00,1691,112.730271,127.199436
2017-02-12T04:19:15-08:00,2250,112.497445,111.798956
2017-02-12T04:19:20-08:00,2799,111.958303,109.801654
2017-02-12T04:19:25-08:00,3481,116.031704,136.398845
2017-02-12T04:19:30-08:00,4130,117.998282,129.797704
2017-02-12T04:19:35-08:00,4750,118.748968,124.004015
2017-02-12T04:19:40-08:00,5325,118.332171,114.997833
2017-02-12T04:19:45-08:00,5936,118.719118,122.201721
2017-02-12T04:19:50-08:00,6574,119.526265,127.597644
2017-02-12T04:19:55-08:00,7194,119.899488,124.005147
2017-02-12T04:19:55-08:00,7195,119.905254,183.337584
