date,queries_finished,avg_queries_per_second,queries_per_second
2016-06-08T03:15:37-07:00,0,0.000000,0.000000
2016-06-08T03:15:42-07:00,24,4.799727,4.799727
2016-06-08T03:15:47-07:00,48,4.799842,4.799957
2016-06-08T03:15:52-07:00,73,4.866569,5.000028
2016-06-08T03:15:57-07:00,97,4.849914,4.799949
2016-06-08T03:16:02-07:00,122,4.879929,4.999993
2016-06-08T03:16:07-07:00,147,4.899953,5.000075
2016-06-08T03:16:12-07:00,172,4.914239,4.999956
2016-06-08T03:16:17-07:00,196,4.899958,4.799991
2016-06-08T03:16:22-07:00,220,4.888852,4.799998
2016-06-08T03:16:27-07:00,246,4.919971,5.200047
2016-06-08T03:16:32-07:00,271,4.927241,4.999945
2016-06-08T03:16:37-07:00,295,4.916644,4.800068
2016-06-08T03:16:37-07:00,296,4.914698,4.400904
