date,queries_finished,avg_queries_per_second,queries_per_second
2016-10-19T04:13:02-07:00,0,0.000000,0.000000
2016-10-19T04:13:07-07:00,27267,5453.153274,5453.153543
2016-10-19T04:13:12-07:00,54640,5463.876749,5474.600710
2016-10-19T04:13:17-07:00,81996,5466.312986,5471.185557
2016-10-19T04:13:22-07:00,109335,5466.686700,5467.807864
2016-10-19T04:13:27-07:00,136715,5468.554544,5476.026039
2016-10-19T04:13:32-07:00,164067,5468.860370,5470.389512
2016-10-19T04:13:37-07:00,191437,5469.591496,5473.978266
2016-10-19T04:13:42-07:00,218797,5469.890125,5471.980532
2016-10-19T04:13:47-07:00,246129,5469.502361,5466.400231
2016-10-19T04:13:52-07:00,273446,5468.893349,5463.412195
2016-10-19T04:13:57-07:00,300803,5469.120901,5471.396434
2016-10-19T04:14:02-07:00,328151,5469.168171,5469.688147
2016-10-19T04:14:02-07:00,328152,5469.176888,5469.792745
